"id","me","frente","verso","tags","especialidade"
"fc-me2flashcardsbloco4suplementopontos3336html-51","ME2","Quais as causas, como definir e quais os fármacos para tratamento da crise hipertensiva perioperatória?","Causas perioperatórias de hipertensão:• Dor (mais comum) → tratar com analgesia adequada• Bexiga cheia (glob vesical) → sondagem• Hipóxia/hipercapnia → otimizar ventilação• Superficialização da anestesia → aprofundar• Hipertensão essencial sem medicamento no pré-op• Distensão gástrica, hipoglicemia, ansiedade• Feocromocitoma (raro mas grave)Definição: hipertensão grave = PAS >180 ou PAD >120 mmHg com lesão de órgão-alvo (encefalopatia, IAM, AVC, dissecção).Tratamento farmacológico:• Labetalol: 5–20 mg IV em bolus; alfa + betabloqueador; ideal para taquicardia associada• Esmolol: betabloqueador de ação ultracurta; infusão contínua; excelente controle• Nicardipina: BCC dihidropiridínico; infusão contínua; boa titulação• Nitroprussiato de sódio: vasodilatador potente; início imediato; risco de toxicidade de cianeto em infusões prolongadas ou altas doses• Hidralazina: vasodilatador de ação mais lenta; imprevisível; menos usado","",""
"fc-me2flashcardsbloco4suplementopontos3336html-6","ME2","Quais são os passos do desmame (saída) da CEC em cirurgia cardíaca?","1. Reaquecimento sistêmico (T ≥36°C, nasofaríngeo).2. Retomada do ritmo: desfibrilação se FV; avaliar ritmo sinusal; marca-passo epicárdico provisório se bradicardia ou BAV.3. Ventilação mecânica reiniciada (expansão pulmonar antes).4. Redução gradual do fluxo da bomba enquanto o coração assume o débito.5. Suporte inotrópico se necessário: dobutamina, milrinona, adrenalina, norepinefrina conforme perfil hemodinâmico.6. Confirmar por ECOTT: função VE/VD, valvas, presença de ar intracardíaco.7. Reversão da heparina com protamina após estabilização.","",""
"fc-me2flashcardsbloco4suplementopontos3336html-7","ME2","Como é feita a reversão da heparina com protamina, quais as reações adversas e os fatores de risco para reações graves?","Dose: relação 1:1 com a heparina total administrada (ex.: 300 UI de heparina → 3 mg de protamina); infusão lenta (10–15 min).Reações adversas:• Hipotensão (mais comum — efeito vasodilatador direto)• Bradicardia• Broncoespasmo• Hipertensão pulmonar aguda (HAP)• Anafilaxia / anafilactoide (raras, mas graves)Fatores de risco para reações graves: alergia a peixe/frutos do mar, vasectomia (anticorpos antiprotamina), uso prévio de insulina NPH (contém protamina), administração rápida.","",""
"fc-me2flashcardsbloco4suplementopontos3336html-8","ME2","Quais são as causas da coagulopatia pós-CEC e como tratá-la de forma direcionada?","Causas: hemodiluição (dilucional), hipotermia (disfunção plaquetária e enzimas coagulação), consumo de fatores e plaquetas pelo circuito, fibrinólise, heparina residual.Tratamento:• DDAVP (desmopressina): aumenta fator VIII e vWF, melhora adesão plaquetária• Antifibrinolíticos: ácido tranexâmico (reduz fibrinólise, reduz sangramento e transfusão)• Plasma Fresco Congelado (PFC): repõe fatores• Crioprecipitado: fibrinogênio, fator XIII, vWF• Concentrado de plaquetas se <100.000 com sangramento• Sulfato de protamina se ACT ainda elevado","",""
"fc-me2flashcardsbloco4suplementopontos3336html-9","ME2","Qual é o mecanismo do balão intra-aórtico (IABP), quais são suas indicações e contraindicações?","Mecanismo (contrapulsação): balão posicionado na aorta descendente (distal à subclávia esq.), inflado na diástole (↑ perfusão coronária) e desinflado na sístole (↓ pós-carga → ↑ DC).Indicações: choque cardiogênico, angina instável refratária, suporte pré-CEC em alto risco, desmame difícil da CEC, complicações mecânicas do IAM (CIV, IM aguda).Contraindicações: insuficiência aórtica grave (IAo — inflação piora refluxo), dissecção aórtica, doença arterial periférica grave, aneurisma de aorta abdominal, coagulopatia grave.","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-10","ME2","Quais os modelos farmacocinéticos (Marsh vs Schnider) para TCI de propofol e quais os alvos de concentração para indução e manutenção?","TCI (Target-Controlled Infusion): Sistema controla a bomba para atingir concentração-alvo (Cp = plasma ou Ce = efeito).Modelo de Marsh: Baseado em peso total; simples; usa Cp alvo; pode superestimar em obesos e idosos.Modelo de Schnider: Incorpora peso, altura, idade e sexo → melhor para idosos e composição corporal atípica; usa Ce alvo; mais preciso para despertar.Alvos típicos (Cp plasmático):• Sedação leve: 0,5–2 mcg/mL• Sedação profunda/consciente: 2–3 mcg/mL• Indução: 4–8 mcg/mL• Manutenção (em TIVA): 3–6 mcg/mL (associado a opioide)• Despertar: geralmente abaixo de 1,5–2 mcg/mL","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-11","ME2","O que é a Síndrome de Infusão do Propofol (PRIS): mecanismo, fatores de risco e apresentação clínica?","Mecanismo: Propofol inibe a cadeia respiratória mitocondrial (complexo I e II) e o transporte de ácidos graxos → disfunção mitocondrial → metabolismo anaeróbio → acidose láctica.Fatores de risco: Dose alta (>4 mg/kg/h ou >67 mcg/kg/min) por período prolongado (>48h); uso em UTI pediátrica; nutrição pobre em carboidratos (jejum prolongado); doenças mitocondriais; uso concomitante de catecolaminas ou corticosteroides.Apresentação clínica: Acidose metabólica com ânion-gap aumentado, insuficiência cardíaca (bloqueio de ramo direito, supradesnivelamento ST, TV/FV refratária), rabdomiólise (↑CPK), mioglobinúria, lipemia, hepatomegalia, insuficiência renal.Tratamento: Suspender propofol imediatamente, suporte hemodinâmico, hemodiálise, considerar ECMO.","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-12","ME2","Quais os mecanismos de ação da cetamina (NMDA, opioide, muscarínico), o efeito dissociativo e suas principais indicações?","Mecanismos:• Principal: antagonista não-competitivo do receptor NMDA (bloqueio do canal)• Agonista opioidérgico (receptores μ, κ, δ)• Bloqueio de canais de Na⁺ (efeito AL)• Agonismo muscarínico (↑ secreções, taquicardia)• Inibição de recaptação de monoaminasDissociação: Desconexão tálamo-córtex límbico → analgesia e amnésia com olhos abertos, nistagmo, movimentos involuntários — ""estado dissociativo"".Broncodilatação: Mediada por ↑ catecolaminas endógenas → relaxamento do músculo liso brônquico. Droga de escolha em asma brônquica grave para indução.Indicações específicas: Choque hemorrágico/trauma (mantém PA por estimulação simpática); asma brônquica; procedimentos em crianças; analgesia sub-anestésica (0,1–0,3 mg/kg IV); sedação com preservação de reflexos em emergência.","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-13","ME2","Qual o mecanismo de ação da dexmedetomidina, suas propriedades farmacológicas e indicações clínicas?","Mecanismo: Agonista α₂-adrenérgico altamente seletivo (razão α₂:α₁ = 1600:1). Age nos receptores α₂ do locus coeruleus → inibe liberação de norepinefrina → sedação através de via fisiológica de sono (similar ao sono natural NREM).Propriedades farmacológicas:• Sedação com cooperação e despertabilidade (paciente acorda ao estímulo verbal)• Analgesia (reduz necessidade de opioides)• Ansiolítica• Antissialagoga• Bradicárdica e hipotensora (efeito α₂ periférico)• NÃO causa depressão respiratória significativa• SEM propriedade amnésica confiávelIndicações: Sedação em UTI (preferível no desmame de VM); procedimentos com paciente acordado (craniotomia vigil, traqueostomia, FBO); bloqueio de sobressalto intraoperatório; sedação complementar em bloqueios regionais; redução de delirium pós-op em idosos.","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-14","ME2","Por que o etomidato causa supressão adrenocortical e qual é a sua principal vantagem hemodinâmica?","Mecanismo de supressão adrenocortical: Etomidato inibe de forma dose-dependente a enzima 11β-hidroxilase (CYP11B1), que converte 11-desoxicortisol em cortisol. Também inibe colesterol desmolase.Duração da supressão: Dose única de indução suprime o eixo HPA por 6–24h. Infusão contínua → supressão prolongada → maior mortalidade em UTI (estudo de Ledingham, 1983 — retirou etomidato de infusão contínua).Recomendação atual: Usar apenas em dose única de indução; não usar em infusão contínua. Em pacientes sépticos, considerar risco/benefício → não contraindicação absoluta à dose única.Vantagem hemodinâmica: Mínima alteração da PA e FC (sem histamina, mínima vasodilatação, sem depressão miocárdica) → droga de escolha para indução em choque cardiogênico, tamponamento, valvulopatias graves.","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-15","ME2","Quais as características farmacocinéticas do midazolam, o efeito first-pass, a amnésia anterógrada e a reação paradoxal em idosos?","Farmacocinética: Benzodiazepínico de ação curta-intermediária. Latência IV: 2–5 min; duração clínica: 15–30 min. Metabolismo hepático (CYP3A4) → α-hidroximidazolam (ativo, acumula em IR).First-pass: Via oral tem biodisponibilidade ~35–40% (sofre first-pass hepático e intestinal). Via IM: ~90%. Nasal/sublingual: rápida absorção sem first-pass significativo.Amnésia anterógrada: Propriedade marcante — apaga memória de eventos após a administração (não retroativa). Útil em pré-medicação e procedimentos.Reversão: Flumazenil (antagonista competitivo BZD) — dose 0,2 mg IV, repetir até 1 mg; meia-vida curta (45–90 min) → risco de resedação; não reverte depressão respiratória por outras drogas.Paradoxo em idosos/crianças: Desinibição comportamental — agitação, agressividade, choro, comportamento inapropriado; mais frequente em idosos, crianças e pacientes com dor não controlada.","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-16","ME2","Qual a dose subanestésica de cetamina em analgesia multimodal e qual o mecanismo de prevenção da hiperalgesia induzida por opioide?","Dose subanestésica (sub-anestésica): 0,1–0,3 mg/kg IV em bolus; ou infusão de 0,1–0,5 mg/kg/h intraoperatória e até 24–48h pós-op.Mecanismo analgésico: Bloqueio de receptores NMDA → inibe wind-up (somação temporal) e sensibilização central; modula transmissão espinal de dor.Benefícios clínicos comprovados:• Redução do consumo de opioides pós-op (20–40%)• Menor escore de dor nas primeiras 24h• Prevenção de hiperalgesia induzida por opioide (OIH)• Menor incidência de dor crônica pós-cirúrgica em alguns estudosIndicações preferenciais: Cirurgias com alto potencial álgico (abdominal, ortopédica maior, torácica); pacientes em uso crônico de opioides; pacientes com OIH.Efeitos adversos em doses baixas: Mínimos — leve sedação, raros efeitos psicomimético (reduzir com midazolam prévio se necessário).","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-17","ME2","O que é fospropofol, como funciona o mecanismo de liberação e quais suas vantagens e desvantagens em relação ao propofol?","O que é: Pró-fármaco hidrossolúvel do propofol (fosfato de propofol disódico). Não contém emulsão lipídica.Mecanismo de liberação: Hidrólise por fosfatases alcalinas plasmáticas → propofol + fosfato + formaldeído (quantidade clínica insignificante). Liberação é mais lenta que propofol direto → início mais lento (4–8 min) e duração mais longa.Vantagens: Não causa dor à injeção (diferente do propofol em emulsão); hidrossolúvel; sem risco de PRIS em curto prazo; sem crescimento bacteriano no veículo.Desvantagens: Início mais lento dificulta titulação precisa; parestesias e prurido perineal/genital (efeito do fosfato liberado) — comuns e transitórias; menor experiência clínica acumulada.Uso clínico: Principalmente para sedação em procedimentos (colonoscopia, broncoscopia), aprovado pelo FDA nos EUA para sedação monitored anesthesia care (MAC).","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-18","ME2","Quais são os receptores opioides μ, κ e δ e quais os efeitos clínicos mediados por cada subtipo?","Receptor μ (mu / MOR): Analgesia supra-espinal e espinal, sedação, euforia, dependência física, miose, bradicardia, hipotensão, depressão respiratória, redução do trânsito GI (constipação), retenção urinária, prurido. Morfina, fentanil, sufentanil são principalmente agonistas μ.Receptor κ (kappa / KOR): Analgesia espinal, sedação, disforia (efeito oposto à euforia do μ), miose, efeitos psicomiméticos em doses altas. Menor depressão respiratória. Nalbufina é agonista κ / antagonista μ.Receptor δ (delta / DOR): Analgesia espinal e supra-espinal, modulação do humor (efeito antidepressivo em modelos animais), modulação da dependência aos agonistas μ. Menor relevância clínica direta. Encefalinas são ligantes endógenos preferenciais.Receptor NOP/ORL1: 4º receptor, papel em modulação da dor (pode ser analgésico ou anti-analgésico dependendo do contexto), ansiedade.","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-19","ME2","O que é a hiperalgesia induzida por opioide (OIH), qual o mecanismo e como manejar?","Definição: Estado paradoxal em que o uso prolongado de opioides aumenta a sensibilidade à dor (ao invés de reduzi-la).Mecanismo:• Ativação de receptores NMDA por opioides → sensibilização de neurônios da corno dorsal (wind-up)• Down-regulation e dessensibilização dos receptores μ• ↑ dinorfina espinal → ativação de receptor κ → pronociceptivo• Ativação de células gliais (micróglia/astrócitos) → citocinas pró-inflamatórias• Metabolito ativo da morfina (morfina-3-glucuronido) — efeito pronociceptivoApresentação clínica: Dor difusa, não dermatomérica; aumento da dor com aumento da dose de opioide; alodinia e hiperalgesia além da área original; dor piora com rotação de opioide se não reconhecida.Manejo: Reduzir dose de opioide (paradoxalmente melhora a dor); adicionar cetamina (antagonismo NMDA); rotação de opioide; gabapentinoides (pregabalina, gabapentina); técnicas regionais; metadona (antagonista NMDA intrínseco).","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-2","ME2","Qual o ranking do coeficiente de partição sangue:gás dos anestésicos inalatórios e quais as implicações para indução e emergência?","Ranking (menor → maior): Desflurano (0,42) < N₂O (0,47) < Sevoflurano (0,65) < Isoflurano (1,46) < Halotano (2,4).Implicações: Quanto menor o coeficiente, menor a solubilidade no sangue → equilíbrio alveolar-arterial mais rápido → indução e recuperação mais rápidas. Desflurano e N₂O têm início e despertar mais velozes; isoflurano e halotano são mais lentos. Regra prática: baixo coeficiente = ""fica no pulmão"" → sobe a PA alveolar rapidamente → entra no cérebro rápido.","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-20","ME2","Qual é a característica única do metabolismo do remifentanil e qual a estratégia de descontinuação para evitar dor de rebote?","Metabolismo único: Hidrólise por esterases inespecíficas plasmáticas e teciduais (não depende do fígado ou rim). Independente de insuficiência hepática ou renal. Não afetado por anticolinesterásicos (neostigmina não interfere).Clearance: ~3 L/min → extremamente alto (compare: propofol ~1,5–2 L/min, morfina ~1 L/min). Meia-vida contexto-sensitiva: ~3–4 minutos independente da duração da infusão. Sem acúmulo mesmo em infusões prolongadas.Risco da descontinuação abrupta: Dor aguda de rebote intensa após suspensão → OIH aguda + déficit analgésico abrupto. Paciente pode acordar com dor intensa mesmo após cirurgia menor.Estratégia de transição:• Iniciar opioide de ação mais longa 20–30 min antes do fim da cirurgia (morfina, hidromorfona)• AINE + paracetamol IV intraoperatório• Ketamina em infusão• Considerar bloqueio regional complementar• Reduzir gradualmente (não cortar abruptamente ao ligar o bisturi)","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-21","ME2","Qual o mecanismo de ação múltiplo da metadona, o risco de QTc prolongado e suas indicações clínicas?","Mecanismo de ação múltiplo (diferencia da maioria dos opioides):• Agonista μ (e δ) — analgesia opioide clássica• Antagonista do receptor NMDA — vantagem em OIH, dor neuropática• Inibidor de recaptação de serotonina e norepinefrina — contribui à analgesia• Bloqueio de canais de K⁺ (hERG) → prolongamento do QTcFarmacocinética peculiar: Meia-vida extremamente longa e variável (24–150h, média ~35h). Alta variabilidade interindividual (genética, pH, medicações). Risco de acúmulo e sedação tardia nas primeiras 72–96h de ajuste.Risco de QTc prolongado: Monitorizar ECG; sinergismo com outros drogas que prolongam QTc (antipsicóticos, antiarrítmicos, fluoroquinolonas, azóis). Risco de Torsades de pointes.Usos: Tratamento de dependência de opioides (programa de manutenção); dor crônica (especialmente neuropática); dor oncológica refratária; rotação de opioide em OIH.","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-22","ME2","Qual o mecanismo duplo do tramadol, o risco de síndrome serotonérgica e por que é contraindicado em epilepsia?","Mecanismo duplo:1. Fraco agonista do receptor μ (10× menos potente que morfina; metabolito O-desmetiltramadol / M1 é mais potente — produzido pelo CYP2D6)2. Inibidor de recaptação de serotonina e norepinefrina (mecanismo similar a antidepressivos SNRI)Síndrome serotonérgica: Risco quando combinado com outros serotoninérgicos: ISRSs, IMAOs, antidepressivos tricíclicos, linezolida, triptanos, lítio. Apresentação: hipertermia, tremores, mioclonias, confusão mental, agitação, diaforese, instabilidade autonômica. Pode ser fatal.Epilepsia como contraindicação: Tramadol reduz limiar convulsivo (mecanismo incerto — possivelmente inibição de receptor GABA e efeito serotoninérgico). Contraindicado em pacientes com epilepsia não controlada e em uso de drogas epileptogênicas.Outros pontos: Metabolizadores lentos do CYP2D6 têm resposta analgésica reduzida; metabolizadores ultra-rápidos têm risco aumentado de toxicidade opioide; não reverter completamente com naloxona (componente SNRI persiste).","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-23","ME2","Qual o mecanismo da síndrome de abstinência de opioides e como manejar o paciente dependente no perioperatório?","Mecanismo: Uso crônico de opioides → up-regulation compensatória dos receptores e das vias adrenérgicas (neuroadaptação). Suspensão abrupta → hiperatividade noradrenérgica (locus coeruleus), excesso de CRH, desbalanço dopaminérgico.Sintomas (início 6–24h para opioides de curta ação; 36–72h para longa ação): Ansiedade, agitação, insônia, rinorreia, lacrimejamento, bocejos, sudorese, piloerecção (""cold turkey""), náusea, vômitos, diarreia, câimbras abdominais, dores musculares, midríase, hipertensão, taquicardia.Manejo perioperatório do paciente dependente:• Manter dose de opioide basal perioperatória (não suspender abruptamente)• Cobertura analgésica adicional para a dor cirúrgica (necessidade aumentada)• Preferir analgesia multimodal e técnicas regionais• Evitar agonistas-antagonistas (nalbufina, buprenorfina em doses baixas) → podem precipitar abstinência• Clonidina/dexmedetomidina → atenuam sintomas adrenérgicos da abstinência• Buprenorfina: ver card específico","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-24","ME2","O que é analgesia multimodal, quais as combinações habituais e qual a evidência de redução de opioides?","Conceito: Uso de múltiplos fármacos e técnicas com diferentes mecanismos de ação para obter analgesia superior com menores doses e efeitos adversos de cada agente individualmente (sinergia = efeito aditivo ou supraditivo).Combinações habituais:• AINEs (cetorolaco, ibuprofeno, diclofenaco) — inibição de COX → ↓ prostaglandinas• Paracetamol IV — mecanismo central (inibição central de COX, ativação serotoninérgica)• Gabapentinoides (gabapentina, pregabalina) — inibição de canais de Ca²⁺ voltagem-dependentes → ↓ sensibilização central• Cetamina subanestésica — antagonismo NMDA• Dexmedetomidina — efeito α₂ analgésico• Técnicas regionais (bloqueio de nervo periférico, neuroeixo) — bloqueio da transmissão aferente• Lidocaína IV — efeito sistêmico (analgésico, anti-hiperalgésico, anti-inflamatório)Resultados: Redução de 20–50% no consumo de opioides; menor PONV; menor sedação; menor íleo; alta hospitalar mais precoce. Pilar dos protocolos ERAS.","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-25","ME2","Por que a buprenorfina é um desafio no perioperatório e qual é a recomendação atual sobre suspendê-la ou não?","Farmacologia: Agonista parcial μ (atividade intrínseca ~50%) com altíssima afinidade pelo receptor μ (Ki 0,2 nM — 10–100× maior que morfina). Antagonista κ. Meia-vida: 24–72h. Dissociação lenta do receptor.Efeito teto: Depressão respiratória tem efeito teto (menor risco de overdose fatal vs agonistas plenos). Analgesia também tem teto em doses analgésicas (não em doses de manutenção de dependência).Desafio perioperatório: Alta afinidade + dissociação lenta → ""ocupa"" receptores μ → agonistas plenos (morfina, fentanil) competem com dificuldade → analgesia complementar reduzida.Manejo perioperatório (consenso atual — ASAM/ASA):• NÃO suspender buprenorfina no pré-operatório para cirurgia de pequeno/médio porte• Para grandes cirurgias com dor intensa esperada: discutir com paciente e especialista → pode-se dividir dose ou usar estratégias de alta dose de opioide pleno (fentanil em altas doses pode vencer a competição)• Priorizar analgesia multimodal e regional• Ketamina e AINES são especialmente úteis neste contexto","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-26","ME2","Por que a succinilcolina causa hipercalemia grave em queimados e paraplégicos e qual é a ""janela segura"" para seu uso?","Mecanismo: Em condições normais, receptores nicotínicos (nAChR) estão concentrados na junção neuromuscular (juntamente). Em situações de desnervação ou imobilização, há proliferação de receptores imaturas (α7) em toda a superfície muscular (extrajuncionais). Succinilcolina ativa esses múltiplos receptores → despolarização massiva → efluxo exagerado de K⁺ → hipercalemia grave (K⁺ pode subir 5–13 mEq/L → PCR).Condições de risco:• Queimaduras ≥15% da ASC (risco começa 24–48h após, pico 7–10 dias, persiste até 1–2 anos)• Trauma muscular severo / síndrome compartimental• Imobilização prolongada (>1–2 semanas)• Desnervação (lesão medular, polineuropatia grave, desmielinização)• Miopatias congênitas (duchenne, miotonia)Janela segura: Nos primeiros 24–48h após queimadura/trauma agudo → ainda não houve proliferação de receptores extrajuncionais → succinilcolina PODE ser usada nessa fase inicial (se necessário ISR).Alternativa: Rocurônio em dose alta (1,2 mg/kg) para ISR, com reversão com sugammadex.","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-27","ME2","O que é bloqueio de fase II (dual block) com succinilcolina, como o TOF o diagnostica e qual a conduta?","Definição: Após administração de dose excessiva ou repetida de succinilcolina, o bloqueio muda de caráter despolarizante para um padrão semelhante ao bloqueio não-despolarizante.Mecanismo: Despolarização sustentada pela succinilcolina → receptor entra em estado de dessensibilização (canal se fecha mesmo com agonista ligado) → receptores não respondem mais à despolarização → comportamento clinicamente similar ao bloqueio não-despolarizante.Fatores predisponentes: Dose total >5–7 mg/kg; pseudo-colinesterase plasmática deficiente (metabolismo lento); infusão contínua (não recomendada).Diagnóstico TOF: Fade progressivo (atenuação da 4ª resposta em relação à 1ª) e post-tetanic facilitation — padrão de não-despolarizante, diferente do bloqueio fase I (sem fade).Conduta: Bloqueio de fase II é reversível com neostigmina (ao contrário do fase I, que pode ser prolongado por anticolinesterásicos). Ventilar o paciente e aguardar reversão espontânea ou usar neostigmina.","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-28","ME2","Qual o mecanismo do sugammadex, as doses para diferentes profundidades de bloqueio e as vantagens sobre a neostigmina?","Mecanismo: Ciclodextrina modificada com cavidade hidrofóbica que ""encapsula"" (enclathra) o rocurônio ou vecurônio formando um complexo inativo → reduz livre concentração plasmática do BNM → gradiente favorece saída do BNM da JNM para o plasma → reversão rápida.Doses de reversão:• Bloqueio moderado (TOF T2 presente): 2 mg/kg IV• Bloqueio profundo (PTC 1–2): 4 mg/kg IV• Reversão imediata de ISR (rocurônio 1,2 mg/kg): 16 mg/kg IV → reversão em ~3 minVantagens sobre neostigmina:• Não depende de recuperação espontânea mínima• Pode reverter bloqueio profundo (neostigmina não consegue)• Não causa bradicardia nem broncoespasmo (não inibe colinesterase → sem efeitos muscarínicos → não precisa de atropina/glicopirrolato)• Reversão mais rápida, mais completa e mais previsível• Pode ser usado para reversão emergencial de ISR (quando intubação falha e rocurônio foi usado)Limitações: Custo elevado; pode reduzir eficácia de contraceptivos hormonais (encapsula progesterona — recomendar método contraceptivo adicional por 7 dias); pode causar reação anafilática (rara).","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-29","ME2","O que é curarização residual (PORC), quais os riscos clínicos e por que a monitorização quantitativa é superior à qualitativa?","Definição: TOF ratio <0,9 na unidade de recuperação pós-anestésica (URPA). Indica recuperação neuromuscular incompleta.Incidência: Alta quando não se usa monitorização e/ou reversão: até 40–60% dos pacientes com BNM não-despolarizante podem chegar à URPA com PORC se não monitorizados e revertidos adequadamente.Riscos clínicos:• Obstrução de via aérea por hipotonia de musculatura faríngea e laríngea• Aspiração pulmonar (disfagia, reflexos protetores comprometidos)• Hipóxia e hipoventilação• Sensação desconfortável de fraqueza e dispneia no paciente acordado• Maior permanência na URPAMonitorização qualitativa vs quantitativa:• Qualitativa (tátil/visual do TOF): incapaz de detectar confiável fade em TOF ratio >0,4 → falha ao identificar PORC• Quantitativa (aceleromiografia, kinemomiografia, eletromiografia): detecta precisamente o TOF ratio → única forma confiável de confirmar TOF ≥0,9Padrão atual: Monitorização quantitativa + reversão com sugammadex (ou neostigmina se bloqueio leve e confirmado) = melhor prática.","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-3","ME2","Qual a relação entre coeficiente óleo:gás e potência anestésica (Regra de Meyer-Overton) e qual o ranking por potência?","Regra de Meyer-Overton: Potência anestésica é diretamente proporcional à lipossolubilidade (coeficiente óleo:gás). Quanto maior o coeficiente óleo:gás → mais lipossolúvel → maior potência → menor CAM.Ranking (maior coef. → maior potência → menor CAM): Halotano (220) → Isoflurano (99) → Sevoflurano (55) → Desflurano (19) → N₂O (1,4). Observação: N₂O tem baixíssima potência (CAM 104%) — não anestesia completa em normobárica.","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-30","ME2","Quais medicamentos potencializam e quais antagonizam o bloqueio neuromuscular não-despolarizante?","Medicamentos que POTENCIALIZAM o bloqueio (prolongam ou aprofundam):• Aminoglicosídeos (gentamicina, amicacina): inibem liberação de ACh e reduzem sensibilidade da placa motora• Magnésio: inibe liberação de ACh pré-sináptica e reduz sensibilidade pós-sináptica• Anestésicos halogenados (isoflurano, sevoflurano, desflurano): potencialização dose-dependente dos não-despolarizantes• Bloqueadores de canal de cálcio (verapamil, diltiazem): reduzem liberação de ACh• Lítio: pode prolongar ação de succinilcolina e não-despolarizantes• Furosemida em doses altas• Hipotermia, acidose, hipocalemia, hipermagnesemiaMedicamentos que ANTAGONIZAM (reduzem ou encurtam o bloqueio):• Fenitoína crônica e carbamazepina: up-regulation de receptores nicotínicos → resistência; necessidade de doses maiores• Teofilina/aminofilina• Azatioprina (inibe fosfodiesterase)• Cafeína• Corticosteroides (uso agudo pode prolongar; uso crônico → resistência)","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-31","ME2","Quais os cuidados com BNM em miastenia gravis e em distrofia muscular de Duchenne?","Miastenia Gravis (MG):• Autoanticorpos anti-AChR → redução de receptores funcionais na JNM• Extrema sensibilidade aos BNM não-despolarizantes: usar <10% da dose habitual; monitorização obrigatória• Succinilcolina: pode ser relativamente RESISTENTE (menor número de receptores para despolarizar) e pode ser necessária dose maior; bloqueio imprevisível — evitar se possível• Anticolinesterásicos (inibidores de AChE, como piridostigmina) em uso crônico → prolongam ação da succinilcolina (inibem pseudo-colinesterase)• Sugammadex: droga de escolha para reversãoDistrofia Muscular de Duchenne (DMD):• Deficiência de distrofina → membranas musculares frágeis• Succinilcolina: CONTRAINDICADA → hipercalemia fatal + rabdomiólise + parada cardíaca• Anestésicos halogenados: podem precipitar síndrome semelhante à hipertermia maligna (rabdomiólise maciça, hipercalemia, acidose) mesmo SEM mutação do gene RYR1 → preferir TIVA (propofol + opioide) nesses pacientes• Não-despolarizantes: sensibilidade aumentada; usar doses menores com monitorização","",""
"fc-me2flashcardsblocos1e2suplementopontos2027html-32","ME2","Qual o protocolo ASRA completo para tratamento da toxicidade sistêmica por anestésico local (LAST)?","Reconhecimento: SNC (sintomas prodrômicos: tinitus, gosto metálico, parestesias peribucais, agitação → convulsão) → CV (arritmias, bloqueio, colapso cardiovascular). Pode ser imediato ou tardio (até 60 min após bloqueio).Protocolo ASRA:1. Pedir ajuda / acionar equipe de emergência2. Interromper injeção do AL3. Via aérea: O₂ 100%, intubar se necessário; hiperventilação (alcalose → ↑ limiar convulsivo, ↑ ionização do AL)4. Convulsão: benzodiazepínico (midazolam 2–5 mg) ou propofol em baixas doses (não se houver instabilidade hemodinâmica); evitar fenitoína5. Colapso CV: ACLS modificado — compressões por tempo prolongado (AL tem redistribuição lenta); adrenalina em doses BAIXAS (<1 mcg/kg) — doses altas podem piorar; EVITAR vasopressina, bloqueadores de canal de Ca²⁺, bloqueadores beta6. EMULSÃO LIPÍDICA 20%: Bolus 1,5 mL/kg em 1 min → infusão 0,25 mL/kg/min; pode repetir bolus 2× se sem resposta; dose máxima total: 10–12 mL/kg7. Considerar ECMO em colapso refratário8. Observar ≥4–6h após estabilização (risco de recorrência)","",""
