"id","me","tema","enunciado","alternativa_a","alternativa_b","alternativa_c","alternativa_d","correta","explicacao"
"db675369-1bf7-492e-a381-f876991e1763","ME3","Pediatria","3o Trimestre ME3 - Em criança, bradicardia durante hipóxia geralmente indica:","Sinal benigno inicial","Deterioração grave","Hipervolemia","Hipercalcemia","B","Não é benigno.

Correta. Bradicardia em criança hipóxica é sinal tardio e grave.

Não é explicação usual.

Não tem relação direta."
"5b979250-7cf1-4738-b9f7-321115e9d963","ME3","Ventilação","2o Trimestre ME3 - Em ventilação protetora, qual parâmetro deve ser limitado para reduzir barotrauma?","Pressão de platô","Temperatura central","PVC","BIS","A","Correta. Limitar pressão de platô reduz estresse alveolar.

Não avalia barotrauma.

PVC não avalia mecânica pulmonar.

BIS avalia hipnose."
"611abad8-eb67-4fdf-8e53-c2bbf4dcc0b8","ME3","LAST","2o Trimestre ME3 - Em LAST, qual terapia específica deve ser administrada?","Naloxona","Flumazenil","Emulsão lipídica intravenosa","Protamina","C","Naloxona reverte opioides.

Flumazenil reverte benzodiazepínicos.

Correta. Emulsão lipídica é tratamento padrão da toxicidade sistêmica por anestésico local.

Protamina reverte heparina."
"0a93f4f7-4cd7-4228-b643-83df153f58bf","ME3","DPOC","2o Trimestre ME3 - Em paciente com DPOC grave, qual ajuste reduz auto-PEEP?","Aumentar frequência respiratória","Reduzir tempo expiratório","Prolongar tempo expiratório","Aumentar volume corrente agressivamente","C","Aumenta aprisionamento aéreo.

Piora hiperinsuflação dinâmica.

Correta. Maior tempo expiratório permite esvaziamento alveolar.

Aumenta risco de barotrauma."
"b962987c-8a39-42e2-bb76-349c7bda34ea","ME3","Bloqueio Neuromuscular","2o Trimestre ME3 - Qual TOF ratio indica reversão neuromuscular adequada para extubação segura?","0,3","0,5","0,7","0,9 ou maior","D","Bloqueio residual importante.

Ainda inadequado.

Pode persistir fraqueza residual.

Correta. TOF >0,9 reduz complicações respiratórias por bloqueio residual."
"e775ce4f-7509-4819-ac2b-19ac72bbabee","ME3","Capnografia","2o Trimestre ME3 - Qual alteração capnográfica sugere exaustão da cal sodada?","Linha de base elevada","Traçado ausente","Queda abrupta do ETCO2","ETCO2 zero persistente","A","Correta. Absorção inadequada de CO2 causa reinalação.

Sugere desconexão ou extubação.

Sugere embolia ou baixo débito.

Incompatível com ventilação efetiva."
"b404c7a4-1aaf-4caa-9491-ed3e9235798f","ME3","TIVA","2o Trimestre ME3 - Em TIVA, qual fator aumenta risco de awareness?","Monitorização BIS","Falha da bomba de infusão","Hipnose adequadamente titulada","Monitorização contínua","B","BIS reduz risco.

Correta. Interrupção inadvertida da infusão pode causar superficialização anestésica.

Reduz risco.

Aumenta segurança."
"b5806580-562b-417b-b58f-fc2d3dfedaec","ME3","Embolia","2o Trimestre ME3 - Em embolia gasosa venosa significativa, qual alteração é esperada?","Elevação abrupta do ETCO2","Queda súbita do ETCO2","Aumento da complacência","Hipertensão sustentada","B","ETCO2 tende a cair.

Correta. A redução da perfusão pulmonar diminui eliminação de CO2.

Complacência pode reduzir.

Hipotensão é mais comum."
"822ab756-d0d2-410b-bc28-fb32af8c5dcd","ME3","Hipertermia Maligna","2o Trimestre ME3 - Qual agente desencadeia hipertermia maligna?","Propofol","Succinilcolina","Dexmedetomidina","Midazolam","B","Propofol não é gatilho.

Correta. Succinilcolina e halogenados são gatilhos clássicos.

Não é gatilho.

Não é gatilho."
"ffe6d41e-0b4a-4c78-b373-717467bfbaef","ME3","Obstetrícia","3o Trimestre ME3 - Em gestante submetida à cesariana sob raquianestesia, qual mecanismo principal explica hipotensão materna?","Depressão miocárdica direta","Bloqueio simpático","Hipervolemia aguda","Broncodilatação","B","A depressão miocárdica não é o principal mecanismo.

Correta. O bloqueio simpático reduz retorno venoso e resistência vascular sistêmica.

Gestantes não apresentam hipervolemia aguda nesse contexto.

Broncodilatação não explica hipotensão neuraxial."
"2734dcf7-c95e-4ffc-a114-24c16f2f4a15","ME3","Anestesia Regional","3o Trimestre ME3 - Qual complicação clássica está associada ao bloqueio supraclavicular?","Pneumotórax","Raquianestesia total","Hipercalcemia","Broncoaspiração","A","Correta. A proximidade do ápice pulmonar aumenta risco pleural.

Não é complicação clássica do supraclavicular.

Não possui relação.

Não é complicação direta."
"2cdd5bff-126a-4267-ada3-0a388a0f2563","ME3","Neuroanestesia","3o Trimestre ME3 - Qual solução deve ser evitada em neurocirurgia com edema cerebral?","SF 0,9%","Salina hipertônica","Glicose 5%","Cristaloide isotônico","C","SF é amplamente utilizado.

Salina hipertônica pode reduzir PIC.

Correta. Soluções hipotônicas favorecem edema cerebral.

Cristaloides isotônicos são preferíveis."
"00ef661b-e994-4636-8d15-fd140059d1d3","ME3","Posicionamento","3o Trimestre ME3 - Em posição prona prolongada, qual complicação ocular grave pode ocorrer?","Conjuntivite simples","Neuropatia óptica isquêmica","Miose persistente","Descolamento de retina obrigatório","B","Não é a principal complicação temida.

Correta. Hipoperfusão ocular pode causar perda visual permanente.

Não é característica principal.

Não é obrigatória."
"b0877b13-0b7d-4b66-a611-fbee96b1d430","ME3","Dor Aguda","3o Trimestre ME3 - Em analgesia multimodal, qual fármaco atua como antagonista NMDA?","Naloxona","Cetamina","Dexmedetomidina","Neostigmina","B","Naloxona antagoniza opioides.

Correta. Cetamina reduz sensibilização central via NMDA.

Dexmedetomidina é agonista alfa-2.

Neostigmina é anticolinesterásico."
"e13a33cd-9a61-4fe4-8fd9-a01339d8ea6a","ME3","Obstetrícia","3o Trimestre ME3 - Qual vasopressor é preferido atualmente para tratar hipotensão na cesariana sob raquianestesia?","Dobutamina","Fenilefrina","Nitroprussiato","Diltiazem","B","Dobutamina não é primeira escolha.

Correta. Fenilefrina preserva melhor equilíbrio ácido-base fetal.

Nitroprussiato não é indicado rotineiramente.

Diltiazem não é vasopressor."
"edc6b70b-e276-402a-acf9-1206cac3041b","ME3","LAST","3o Trimestre ME3 - Em LAST, qual manifestação neurológica precoce pode ocorrer?","Zumbido e gosto metálico","Hipotermia","Hipocalcemia","Miose isolada","A","Correta. Sintomas de excitação do SNC precedem colapso cardiovascular.

Não é manifestação típica inicial.

Não é achado característico.

Não é manifestação clássica."
"b0226ea3-3dc4-4bc5-a1e5-14768bff7361","ME3","Sepse","3o Trimestre ME3 - Em choque séptico, qual vasopressor é considerado primeira escolha?","Dobutamina","Nitroglicerina","Noradrenalina","Dopamina rotineira","C","Dobutamina é inotrópico adjuvante.

Nitroglicerina é vasodilatador.

Correta. Noradrenalina é recomendada como vasopressor inicial.

Dopamina apresenta maior risco arrítmico."
"5397b7c5-8293-459c-995c-d1a488bb8598","ME3","Pediatria","3o Trimestre ME3 - Em anestesia pediátrica, qual fator favorece dessaturação rápida?","Maior CRF","Maior consumo metabólico de oxigênio","Hipometabolismo","Maior reserva pulmonar","B","A CRF relativa é menor.

Correta. Lactentes possuem alto consumo de O2 e menor reserva funcional.

O metabolismo é elevado.

A reserva é menor."
"7d891b19-b79b-468f-b43a-a654571c1b75","ME3","Dor Aguda","3o Trimestre ME3 - Qual fármaco sedativo/analgésico atua predominantemente em receptores alfa-2?","Ketorolaco","Dexmedetomidina","Morfina","Cetamina","B","Ketorolaco é AINE.

Correta. Dexmedetomidina promove sedação e analgesia simpaticolítica.

Morfina atua em receptores opioides.

Cetamina antagoniza NMDA."
"e61f687f-d60a-462c-84e2-4ca487adcb8c","ME3","Obstetrícia","3o Trimestre ME3 - Em anestesia obstétrica, qual alteração aumenta risco de via aérea difícil?","Redução da vascularização de mucosas","Edema de vias aéreas","Aumento do diâmetro laríngeo","Hipometabolismo","B","A vascularização aumenta.

Correta. Edema e friabilidade dificultam laringoscopia e intubação.

O diâmetro funcional tende a reduzir.

O metabolismo aumenta na gestação."
"72ebed06-b4fe-4e57-91a8-2122e3b754a1","ME3","LAST","3o Trimestre ME3 - Qual tratamento específico deve ser administrado na toxicidade sistêmica por anestésico local?","Naloxona","Emulsão lipídica intravenosa","Flumazenil","Protamina","B","Naloxona antagoniza opioides.

Correta. Emulsão lipídica é terapia padrão da LAST.

Flumazenil reverte benzodiazepínicos.

Protamina reverte heparina."
"2c6b0ee1-a198-46d9-a331-79a29fd78327","ME3","Sepse","3o Trimestre ME3 - Qual marcador laboratorial auxilia avaliação de hipoperfusão em sepse?","Amilase","Lactato","Plaquetas","Hemoglobina","B","Não é marcador perfusional principal.

Correta. Lactato elevado sugere metabolismo anaeróbico.

Plaquetas avaliam coagulação.

Hemoglobina isolada não define perfusão."
"fc2e6c53-ed6f-4464-a47f-535d73d8b989","ME3","Pediatria","3o Trimestre ME3 - Em criança hipóxica, bradicardia geralmente indica:","Achado benigno inicial","Deterioração grave","Hipervolemia","Hipercalcemia","B","Não é achado benigno.

Correta. Bradicardia em hipóxia é sinal tardio e grave.

Não é causa típica.

Não possui relação direta."
"e1f5cf1d-ede0-4265-8b36-69dba24535b2","ME3","Dor Aguda","3o Trimestre ME3 - Em cirurgia torácica, qual técnica proporciona analgesia pós-operatória de alta qualidade?","Dipirona isolada","Peridural torácica","Midazolam contínuo","Hiperventilação","B","Analgesia insuficiente para toracotomia.

Correta. A analgesia peridural reduz dor e complicações respiratórias.

Sedação não substitui analgesia.

Não trata dor."
"00434f9b-f0b4-448f-bea2-ce96bbcaada3","ME3","Obstetrícia","3o Trimestre ME3 - Qual alteração respiratória fisiológica ocorre na gestação?","Hipercapnia fisiológica","Alcalose respiratória leve","Acidose metabólica","Hipoventilação","B","A PaCO2 tende a reduzir.

Correta. Progesterona aumenta ventilação minuto, reduzindo PaCO2.

Não é alteração fisiológica típica.

Ocorre hiperventilação fisiológica."
"bd1bfef6-2723-4364-8a87-979ec90004d0","ME3","Neuroanestesia","3o Trimestre ME3 - Em trauma cranioencefálico grave sem herniação iminente, qual alvo ventilatório é recomendado?","PaCO2 20-25 mmHg","PaCO2 35-40 mmHg","PaCO2 55-60 mmHg","Hipercapnia permissiva ampla","B","Hiperventilação intensa pode causar isquemia cerebral.

Correta. Normocapnia é o alvo habitual.

Hipercapnia aumenta PIC.

Não é recomendada no TCE grave."
"d00a6cf3-bf47-4039-8580-78c32c25ac4c","ME3","Trauma","3o Trimestre ME3 - Em trauma hemorrágico, qual tríade associa-se a maior mortalidade?","Hipertensão, alcalose e hipercalcemia","Hipotermia, acidose e coagulopatia","Hiperglicemia, bradicardia e alcalose","Hipernatremia, hipocapnia e hipertensão","B","Não corresponde à tríade letal.

Correta. A tríade letal perpetua sangramento e instabilidade.

Não corresponde ao conceito.

Não corresponde ao conceito."
"75ec93b6-edd8-4a71-95e5-c1a49397285e","ME3","Laparoscopia","3o Trimestre ME3 - Em cirurgia laparoscópica, o pneumoperitônio com CO2 tende a causar:","Hipocapnia","Redução da pressão de vias aéreas","Aumento da PaCO2","Aumento da complacência pulmonar","C","O CO2 absorvido aumenta PaCO2.

As pressões geralmente aumentam.

Correta. A absorção sistêmica de CO2 favorece hipercapnia.

A complacência tende a reduzir."
"0a5ae70f-8c6f-4935-860b-e2a9802b70de","ME3","Pós-Operatório","3o Trimestre ME3 - Em recuperação pós-anestésica, qual causa frequente de hipoxemia deve ser considerada?","Hiperglicemia","Atelectasia","Hipocalcemia","Poliúria","B","Não é causa frequente de dessaturação.

Correta. Atelectasia é comum no pós-operatório imediato.

Não é causa principal de hipoxemia.

Não explica hipoxemia."
"4707d810-245d-40f5-931c-65722b226890","ME3","Anestesia Regional","3o Trimestre ME3 - Em bloqueio interescalênico, qual complicação é frequente?","Paralisia bilateral do nervo frênico obrigatória","Bloqueio do nervo frênico ipsilateral","Pneumotórax bilateral","Hiperglicemia","B","Não é obrigatoriamente bilateral.

Correta. O nervo frênico frequentemente é bloqueado pela proximidade anatômica.

Pode ocorrer pneumotórax, mas não bilateral típico.

Não é complicação esperada."
"9bd49939-c418-479c-97ee-7853deb5605c","ME3","Neuroanestesia","3o Trimestre ME3 - Em hipertensão intracraniana aguda com herniação iminente, qual medida temporária pode auxiliar?","Hipercapnia","Hiperventilação breve","Trendelenburg","PEEP excessiva","B","Hipercapnia aumenta fluxo cerebral e PIC.

Correta. Redução transitória da PaCO2 reduz volume sanguíneo cerebral.

Trendelenburg piora drenagem venosa cerebral.

PEEP excessiva pode elevar PIC."
"09ac5ca1-26b2-49b4-8e85-261761040746","ME3","Queimado","3o Trimestre ME3 - Em queimados após 48 horas, succinilcolina aumenta risco de:","Hipocalcemia","Hipercalemia grave","Hiponatremia","Alcalose metabólica","B","Não é principal risco.

Correta. Receptores extrajuncionais aumentam liberação de potássio.

Não é complicação típica.

Não é principal alteração."
"c639d176-6657-4190-8d27-d7e1c088cb71","ME3","Cirurgia Robótica","3o Trimestre ME3 - Em Trendelenburg acentuado prolongado na cirurgia robótica, qual alteração é frequente?","Redução da PIC","Edema facial e aumento da PIC","Aumento da complacência pulmonar","Hipovolemia absoluta","B","Trendelenburg aumenta pressão venosa cerebral.

Correta. A congestão venosa favorece edema facial e aumento da PIC.

A complacência tende a reduzir.

Não é efeito esperado."
"b515a242-3fd4-443a-855b-3c93eb12489a","ME3","Pós-Operatório","4o Trimestre ME3 - Em recuperação pós-anestésica, qual causa frequente de hipoxemia imediata deve ser considerada?","Hiperglicemia","Atelectasia","Hipocalcemia","Hipernatremia","B","Não é causa comum de dessaturação.

Correta. Atelectasia é frequente após anestesia geral.

Não é principal causa de hipoxemia.

Não possui relação direta."
"58c0f6a0-bee4-437f-a5c2-76872881d624","ME3","Obesidade","4o Trimestre ME3 - Em obesidade mórbida, qual alteração respiratória é comum?","Aumento da CRF","Redução da capacidade residual funcional","Hipocapnia obrigatória","Aumento da complacência torácica","B","A CRF geralmente reduz-se.

Correta. A redução da CRF favorece atelectasia e dessaturação.

Hipercapnia pode ocorrer.

A complacência geralmente reduz."
"fdb6e78a-5988-4c07-aff8-19a4407f9f39","ME3","Geriatria","4o Trimestre ME3 - Em pacientes idosos, qual princípio anestésico é adequado?","Mesmas doses de adultos jovens","Maior sensibilidade a anestésicos","Aumento obrigatório da MAC","Maior reserva fisiológica","B","Doses devem ser ajustadas.

Correta. O envelhecimento reduz reserva fisiológica e aumenta sensibilidade.

A MAC reduz-se com a idade.

A reserva fisiológica reduz-se."
"02f2c92c-3e68-45f1-99f6-3cbdf745c258","ME3","Anestesia Regional","4o Trimestre ME3 - Em anticoagulação com heparina de baixo peso molecular, qual cuidado é essencial antes de punção neuroaxial?","Ignorar intervalo farmacológico","Respeitar intervalo seguro entre dose e punção","Suspender monitorização","Realizar punção múltiplas vezes","B","Aumenta risco hemorrágico.

Correta. O intervalo reduz risco de hematoma neuraxial.

Monitorização continua obrigatória.

Punções repetidas aumentam trauma."
"5147298e-560b-4a43-b8c6-a99e627f7a50","ME3","Sedação","4o Trimestre ME3 - Em sedação fora do centro cirúrgico, qual princípio é fundamental?","Ausência de monitorização","Capacidade de resgate de via aérea","Uso obrigatório de anestesia geral","Suspensão de oximetria","B","Monitorização é obrigatória.

Correta. Segurança exige preparo para falência ventilatória.

Nem toda sedação exige anestesia geral.

Oximetria é essencial."
"4fd00369-d6a2-478a-8cb4-9fa15cda21de","ME3","Geriatria","4o Trimestre ME3 - Em paciente geriátrico, qual complicação cognitiva pode ocorrer após cirurgia?","Delirium pós-operatório","Hipercalcemia","Pneumotórax espontâneo","Bloqueio AV obrigatório","A","Correta. Delirium é frequente e multifatorial no idoso.

Não é principal complicação cognitiva.

Não possui relação direta.

Não é típico."
"a0a4bedd-17c4-47f7-9c65-30cd92ca06b6","ME3","Dor Aguda","4o Trimestre ME3 - Em analgesia pós-operatória multimodal, qual benefício principal ocorre?","Maior consumo de opioides","Redução da resposta neuroendócrina ao trauma","Hiperglicemia obrigatória","Maior incidência de NVPO","B","A analgesia multimodal reduz opioides.

Correta. O bloqueio nociceptivo reduz resposta inflamatória e simpática.

Não é benefício esperado.

NVPO tende a reduzir."
"88830b56-65c1-4e06-8075-94491f2e765b","ME3","Obesidade","4o Trimestre ME3 - Em anestesia bariátrica, qual estratégia ventilatória auxilia prevenção de atelectasia?","PEEP adequada","PEEP zero","Volume corrente elevado","Hiperventilação agressiva","A","Correta. PEEP reduz colapso alveolar perioperatório.

Favorece atelectasia.

Volumes elevados aumentam volutrauma.

Não previne colapso alveolar."
"0cf2676e-44a5-4a16-97b8-594edc2343cb","ME3","Geriatria","4o Trimestre ME3 - Qual alteração farmacodinâmica é comum no envelhecimento?","Menor sensibilidade a hipnóticos","Maior sensibilidade a opioides","Aumento da depuração renal","Aumento da massa magra","B","A sensibilidade geralmente aumenta.

Correta. Idosos apresentam maior resposta aos opioides.

A depuração renal reduz-se.

A massa magra tende a reduzir."
"eceeb406-e552-4315-9785-a71f17209250","ME3","Dor Crônica","4o Trimestre ME3 - Em dor crônica, qual fenômeno relaciona-se à amplificação persistente da dor?","Sensibilização central","Hipotermia","Hipocalcemia","Bloqueio neuromuscular","A","Correta. Alterações centrais amplificam percepção dolorosa.

Não é mecanismo principal.

Não possui relação direta.

Não se relaciona à dor crônica."
"bc34f3c3-422c-4eaa-b0f8-20c6ba121be2","ME3","Sedação","4o Trimestre ME3 - Em sedação profunda, qual complicação respiratória pode ocorrer?","Hiperventilação obrigatória","Obstrução de vias aéreas","Hipercalcemia","Broncodilatação persistente","B","Hipoventilação é mais provável.

Correta. Redução do tônus muscular favorece obstrução.

Não é complicação típica.

Não é efeito esperado."
"8e587678-dade-4bef-ba14-e7ec6dcb7a9e","ME3","Geriatria","4o Trimestre ME3 - Em delirium pós-operatório, qual estratégia ajuda prevenção?","Privação sensorial","Mobilização precoce","Sedação profunda contínua","Hipoventilação","B","Pode agravar delirium.

Correta. Mobilização reduz complicações cognitivas e funcionais.

Sedação profunda aumenta risco.

Não é estratégia preventiva."
"21818391-5637-46ed-a3b8-ce508d36673a","ME3","NVPO","4o Trimestre ME3 - Qual fator aumenta risco de náuseas e vômitos pós-operatórios?","Sexo masculino","Tabagismo","Uso de opioides","Idade avançada","C","Sexo feminino apresenta maior risco.

Tabagismo reduz risco relativo.

Correta. Opioides aumentam incidência de NVPO.

Pacientes jovens têm maior risco relativo."
"4c8b3c5e-5ba8-495c-b78e-a47644340d64","ME3","SAOS","4o Trimestre ME3 - Em paciente com síndrome da apneia obstrutiva do sono, qual risco pós-operatório é aumentado?","Hiperventilação","Depressão respiratória","Hipercalcemia","Hipertensão intracraniana","B","Não é característica típica.

Correta. Sensibilidade a sedativos e opioides aumenta eventos respiratórios.

Não possui relação direta.

Não é principal risco."
"3d012218-e9ab-4427-8fea-51a86de83094","ME3","Ambulatorial","4o Trimestre ME3 - Em anestesia ambulatorial, qual característica é desejável?","Recuperação prolongada","Baixa incidência de NVPO","Sedação residual intensa","Analgesia inadequada","B","Recuperação rápida é preferível.

Correta. Menor NVPO favorece alta precoce.

Sedação residual atrasa alta.

Analgesia inadequada é indesejável."
"f497aa7b-20c3-4e1e-a944-506407ca4bd8","ME3","Dor Crônica","4o Trimestre ME3 - Qual adjuvante analgésico atua por antagonismo NMDA?","Naloxona","Cetamina","Dexmedetomidina","Neostigmina","B","Naloxona antagoniza opioides.

Correta. Cetamina reduz sensibilização central.

Dexmedetomidina é agonista alfa-2.

Neostigmina é anticolinesterásico."
"86e4c84f-f54c-4562-8728-73a0d39e4f65","ME3","Cuidados Paliativos","4o Trimestre ME3 - Em cuidados paliativos, qual objetivo principal do manejo da dor?","Eliminar toda sedação","Melhorar qualidade de vida","Suspender opioides","Evitar analgesia multimodal","B","Sedação pode ser necessária em alguns casos.

Correta. Controle sintomático e conforto são prioridades.

Opioides frequentemente são necessários.

Analgesia multimodal pode ser útil."
"544ca060-7324-4069-b44b-4eded2372523","ME3","Dor Crônica","4o Trimestre ME3 - Em paciente em uso crônico de opioides, qual fenômeno pode ocorrer?","Hiperalgesia induzida por opioides","Analgesia permanente","Ausência total de tolerância","Redução absoluta da dor","A","Correta. Exposição prolongada pode aumentar sensibilidade dolorosa.

Não ocorre analgesia permanente.

Tolerância é frequente.

Dor pode persistir ou piorar."
"745dc267-a642-4854-add8-e7de17a871ea","ME3","NVPO","4o Trimestre ME3 - Qual antiemético atua predominantemente em receptores 5-HT3?","Droperidol","Ondansetrona","Escopolamina","Haloperidol","B","Droperidol atua principalmente em dopamina.

Correta. Ondansetrona antagoniza receptores serotoninérgicos 5-HT3.

Escopolamina é antimuscarínica.

Haloperidol atua em receptores dopaminérgicos."
"ab891fb0-b337-46e9-99c8-02b162f02313","ME3","SAOS","4o Trimestre ME3 - Qual estratégia reduz risco de depressão respiratória pós-operatória em pacientes com SAOS?","Uso liberal de opioides","Analgesia multimodal","Sedação contínua profunda","Hipoventilação permissiva","B","Aumenta risco respiratório.

Correta. Redução de opioides diminui eventos respiratórios.

Sedação profunda aumenta risco.

Não é estratégia adequada."
"cb5b7599-dd3d-43d3-b5a4-c02bdf823386","ME3","Ambulatorial","4o Trimestre ME3 - Em anestesia ambulatorial, qual agente possui perfil favorável para alta rápida?","Halotano","Desflurano","Morfina em altas doses","Tiopental contínuo","B","Halotano apresenta recuperação lenta.

Correta. Baixa solubilidade favorece despertar rápido.

Altas doses prolongam recuperação.

Acúmulo prolonga sedação."
"07857f5d-2ed8-4a81-aed2-83d5411b46b9","ME3","Dor Neuropática","4o Trimestre ME3 - Em paciente com dor neuropática, qual característica é comum?","Dor em choque elétrico","Dor exclusivamente nociceptiva","Ausência de alodinia","Analgesia completa com dipirona isolada","A","Correta. Queimação e choque elétrico são típicos.

Dor neuropática possui mecanismo distinto.

Alodinia pode ocorrer.

Frequentemente exige abordagem multimodal."
"83b59783-15b9-4835-994e-a3b354e550b1","ME3","Cuidados Paliativos","4o Trimestre ME3 - Em paciente terminal com dor intensa refratária, opioides fortes são:","Contraindicados","Frequentemente indicados","Substituídos sempre por AINE","Ineficazes","B","São amplamente utilizados.

Correta. Opioides são pilares no controle de dor intensa.

AINE isolado pode ser insuficiente.

São eficazes quando bem titulados."
"ff886aa7-1327-44d1-9289-9e5762dfe5a0","ME3","Ambulatorial","4o Trimestre ME3 - Em anestesia ambulatorial, qual fator favorece alta segura?","Controle adequado da dor","Sedação residual intensa","Náuseas persistentes","Hipoxemia","A","Correta. Analgesia adequada facilita recuperação e alta.

Sedação residual impede alta.

NVPO persistente contraindica alta.

Hipoxemia requer investigação."
"e958fcb3-2509-48b3-827b-0d4e8d36e743","ME3","Obesidade","4o Trimestre ME3 - Em paciente obeso mórbido, qual posição otimiza pré-oxigenação e intubação?","Trendelenburg","Posição em rampa","Litotomia","Prona","B","Trendelenburg piora mecânica ventilatória.

Correta. A posição em rampa melhora alinhamento anatômico.

Não melhora via aérea.

Não é utilizada para indução."
"a5dee754-0edb-4c8e-a67d-8a627128d07e","ME3","Geriatria","4o Trimestre ME3 - Em delirium pós-operatório no idoso, qual fator aumenta risco?","Privação do sono","Analgesia adequada","Mobilização precoce","Orientação frequente","A","Correta. Distúrbios do sono contribuem para delirium.

Analgesia adequada reduz estresse.

Mobilização reduz complicações.

Orientação reduz delirium."
"c4da4beb-5df6-4dcd-b40b-0f6a4f7ce4bf","ME3","Anestesia Regional","4o Trimestre ME3 - Em paciente anticoagulado, qual complicação grave pode ocorrer após bloqueio neuroaxial?","Hipoglicemia","Hematoma epidural","Broncoespasmo","Hipercalcemia","B","Não é complicação típica.

Correta. Compressão medular pode causar déficit neurológico permanente.

Não é principal complicação.

Não possui relação direta."
"c1b0c2c9-fe31-4c1f-b483-d7f556c8cfa6","ME3","PCA","4o Trimestre ME3 - Em analgesia controlada pelo paciente (PCA), qual vantagem principal ocorre?","Maior variabilidade analgésica","Autonomia do paciente na analgesia","Ausência de monitorização","Eliminação de efeitos adversos","B","O objetivo é reduzir variabilidade.

Correta. PCA permite titulação individual da analgesia.

Monitorização continua necessária.

Efeitos adversos ainda podem ocorrer."
"675a3d07-ff61-401c-9333-ce9fa3e77a6c","ME3","Sedação","4o Trimestre ME3 - Em anestesia para procedimentos fora do centro cirúrgico, qual monitorização mínima é obrigatória?","Somente ECG","Oximetria e monitorização ventilatória","PIC contínua","Débito cardíaco invasivo","B","Insuficiente isoladamente.

Correta. Oxigenação e ventilação devem ser continuamente avaliadas.

Não é rotina obrigatória.

Não é necessária rotineiramente."
"444c1fbe-b341-494b-b988-8a3ceb5ffaf0","ME3","SAOS","4o Trimestre ME3 - Em paciente com SAOS, opioides devem ser utilizados com:","Doses elevadas obrigatórias","Cautela","Ausência de monitorização","Hipoventilação permissiva","B","Aumentam risco respiratório.

Correta. SAOS aumenta sensibilidade à depressão respiratória.

Monitorização é essencial.

Hipoventilação é indesejável."
"1834687f-7eaa-4d29-a75a-d3682f573532","ME3","Bloqueio Residual","4o Trimestre ME3 - Em recuperação pós-anestésica, qual complicação respiratória é frequentemente relacionada ao bloqueio neuromuscular residual?","Broncodilatação","Hipoventilação e obstrução de vias aéreas","Hiperglicemia","Hipertensão intracraniana","B","Não é complicação típica.

Correta. Fraqueza muscular residual compromete ventilação e proteção de vias aéreas.

Não possui relação direta.

Não é principal consequência."
"7f7014b8-f0ec-48c7-b0cc-9881fcdd6526","ME3","Ambulatorial","4o Trimestre ME3 - Em anestesia ambulatorial, qual característica favorece alta precoce?","Recuperação prolongada","Baixa incidência de NVPO","Sedação residual","Analgesia inadequada","B","Retarda alta.

Correta. Menor incidência de NVPO melhora recuperação.

Retarda alta.

Impede alta segura."
"a85aca60-08a5-4d00-b6be-8abc786e03db","ME3","Dor Neuropática","4o Trimestre ME3 - Em dor neuropática, qual sintoma é característico?","Dor em choque elétrico","Dor exclusivamente somática","Ausência de alodinia","Analgesia completa com dipirona","A","Correta. Queimação e choque elétrico sugerem dor neuropática.

A fisiopatologia é diferente.

Alodinia pode estar presente.

Frequentemente é insuficiente."
"4f9a1e6f-f42b-4ebb-9eeb-0e1ebfa0e4c4","ME3","Cuidados Paliativos","4o Trimestre ME3 - Em paciente terminal, qual objetivo principal dos cuidados paliativos?","Prolongar vida a qualquer custo","Melhorar qualidade de vida","Suspender opioides","Evitar analgesia","B","Nem sempre é o foco principal.

Correta. Controle sintomático e conforto são prioridades.

Opioides frequentemente são necessários.

Analgesia é fundamental."
"20b98d9e-f6cf-475e-8418-59edcf7ed8db","ME3","NVPO","4o Trimestre ME3 - Qual fator aumenta risco de NVPO?","Tabagismo","Sexo masculino","Sexo feminino","Idade avançada","C","Tabagismo reduz risco relativo.

Homens têm menor incidência.

Correta. Sexo feminino é importante fator de risco.

Pacientes jovens apresentam maior risco relativo."
"542a67e0-7ad6-4a71-a278-0b87e35cad96","ME3","Opioides","4o Trimestre ME3 - Em paciente em uso crônico de opioides, qual fenômeno pode dificultar analgesia pós-operatória?","Tolerância opioide","Ausência de sensibilização","Analgesia permanente","Redução absoluta da dor","A","Correta. Necessidades analgésicas podem aumentar.

Sensibilização pode ocorrer.

Não ocorre permanentemente.

A dor pode persistir."
"f61a6bb2-5cb4-46e0-bece-b9b51531fc7f","ME3","Dor Aguda","4o Trimestre ME3 - Em analgesia regional no pós-operatório, qual benefício importante ocorre?","Maior consumo de opioides","Redução da resposta ao estresse cirúrgico","Hiperglicemia obrigatória","Aumento de delirium","B","Geralmente reduz opioides.

Correta. Bloqueio neural reduz descarga simpática e inflamatória.

Não é benefício esperado.

Pode até reduzir delirium ao melhorar analgesia."
"0890c12e-9528-4cca-b94b-c54603341dc9","ME3","Bloqueio Neuromuscular","4o Trimestre ME3 - Qual TOF ratio é recomendado antes da extubação?","0,5","0,7","0,9 ou maior","0,3","C","Ainda há risco de bloqueio residual.

Pode persistir fraqueza muscular.

Correta. TOF >0,9 reduz complicações respiratórias pós-operatórias.

Bloqueio importante ainda presente."
