id,me,tema,enunciado,alternativa_a,alternativa_b,alternativa_c,alternativa_d,correta,explicacao,justificativa_a,justificativa_b,justificativa_c,justificativa_d
sim-me1simuladosemestral150qpontos110revisao1semestre1html-2,ME1,,"Médico anestesiologista é solicitado a realizar anestesia geral em paciente de 45 anos, ASA III, para colecistectomia laparoscópica eletiva. Durante a consulta pré-anestésica, o paciente informa que prefere raquianestesia, mas o cirurgião havia previamente indicado anestesia geral sem discutir com o paciente. O anestesiologista avalia que ambas as técnicas são seguras para o caso. Considerando os princípios bioéticos e os deveres do anestesiologista, a conduta correta é:","Realizar anestesia geral conforme indicação do cirurgião, pois a decisão técnica final é do cirurgião.",Realizar raquianestesia pois é a preferência do paciente e o anestesiologista é soberano em sua área.,"Discutir com o paciente os riscos e benefícios de ambas as técnicas, respeitar sua autonomia após esclarecimento e registrar o consentimento informado.","Suspender a cirurgia e encaminhar o paciente para uma segunda opinião médica. || E) Decidir unilateralmente pela técnica de menor risco, independentemente da preferência do paciente.",A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestre1html-20,ME1,,"Paciente de 40 anos, sem comorbidades, submetido a colecistectomia laparoscópica eletiva, recebe neostigmina 0,04 mg/kg + atropina 0,02 mg/kg para reversão do bloqueio neuromuscular ao final da cirurgia. Minutos após a extubação, apresenta FC 120 bpm, sudorese, miose, sialorreia e cólicas abdominais. Qual é a causa mais provável deste quadro?",Dose insuficiente de neostigmina com curarização residual e esforço respiratório aumentado.,"Efeito muscarínico excessivo da neostigmina por dose insuficiente de atropina, com síndrome colinérgica.",Reação alérgica ao propofol com liberação de histamina.,Crise adrenérgica por estimulação simpática secundária à dor pós-operatória. || E) Intoxicação por halogenados com liberação autonômica excessiva.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestre1html-21,ME1,,"Paciente do sexo feminino, 55 anos, 70 kg, com insuficiência cardíaca com fração de ejeção reduzida (FE 30%), classe funcional NYHA III, em uso de carvedilol, espironolactona e sacubitril/valsartana, é internada para histerectomia por miomatose sintomática. O ecocardiograma pré-operatório mostra pressão sistólica de artéria pulmonar estimada em 55 mmHg. Quanto ao risco cirúrgico cardíaco pelo escore de Lee (RCRI), quantos pontos ela apresenta?",1 ponto (apenas insuficiência cardíaca).,2 pontos (insuficiência cardíaca + cirurgia de alto risco).,2 pontos (insuficiência cardíaca + hipertensão pulmonar).,3 pontos (insuficiência cardíaca + cirurgia suprainguinal + hipertensão pulmonar). || E) 1 ponto (apenas cirurgia de alto risco intraperitoneal).,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestre1html-22,ME1,,"Paciente masculino, 50 anos, tabagista pesado, com DPOC moderado a grave (VEF1 = 48% do previsto, VEF1/CVF = 55%), é encaminhado para lobectomia inferior esquerda por nódulo pulmonar suspeito. A espirometria pré-operatória e o cálculo do VEF1 pós-operatório previsto indicam 38% do previsto após a ressecção. A capacidade de difusão do monóxido de carbono (DLCO) é 45% do previsto. Qual é a avaliação do risco respiratório e a recomendação?",Risco operatório aceitável; proceder com a cirurgia sem restrições.,Risco proibitivo; a cirurgia está absolutamente contraindicada e não deve ser realizada.,Risco elevado; indicado teste de exercício cardiopulmonar (VO₂ máx) para melhor estratificação antes da decisão.,Risco moderado; realizar fisioterapia respiratória por 4 semanas e repetir espirometria. || E) Risco aceitável se VEF1 pós-operatório previsto for superior a 30%; prosseguir com a cirurgia.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestre1html-3,ME1,,"Paciente de 72 anos, portador de doença de Alzheimer moderada, é agendado para prostatectomia radical. Seu filho, que tem procuração geral, solicita que não sejam realizados procedimentos de ressuscitação caso ocorra parada cardiorrespiratória durante a cirurgia, sob a justificativa de que o pai ""não teria qualidade de vida adequada."" O anestesiologista deve:","Aceitar a solicitação do filho, pois ele possui procuração e representa legalmente o pai.","Recusar categoricamente, pois ordens de não reanimar nunca são válidas em ambiente perioperatório.","Avaliar se há diretivas antecipadas de vontade do próprio paciente, discutir com equipe e chefia do serviço, e documentar adequadamente a decisão compartilhada.",Cancelar a cirurgia eletiva até que o paciente recupere a capacidade de decidir. || E) Aceitar apenas se houver concordância formal do cirurgião responsável.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestre1html-4,ME1,,"Sobre a estrutura do Sistema Único de Saúde (SUS) e a inserção da anestesiologia no sistema público de saúde brasileiro, é CORRETO afirmar:","O SUS é organizado de forma centralizada, com todas as decisões partindo do Ministério da Saúde.",A Atenção Terciária é responsável pela maioria dos procedimentos anestésicos realizados no SUS.,"O princípio da integralidade garante que o paciente receba atenção em todos os níveis, do preventivo ao reabilitador.",O controle social no SUS é exercido exclusivamente pelos conselhos de medicina. || E) O anestesiologista no SUS tem sua remuneração regulada exclusivamente pela tabela AMB.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestre1html-5,ME1,,"Anestesiologista em hospital público relata fadiga crônica após escalas consecutivas de 24 horas, com média de 70 horas semanais de trabalho. Nos últimos meses, apresentou dois episódios de erro de dosagem de medicamento prontamente corrigidos, sem dano ao paciente. Ao ser avaliado pelo serviço de saúde ocupacional, qual é o principal risco profissional a ser abordado neste caso?",Risco químico pela exposição crônica a gases anestésicos halogenados.,Risco ergonômico pelo posicionamento inadequado durante procedimentos.,Risco psicossocial com síndrome de burnout e comprometimento da segurança do paciente por fadiga.,Risco biológico pela exposição a agentes infecciosos do centro cirúrgico. || E) Risco físico pela exposição a radiação ionizante em procedimentos com fluoroscopia.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestre1html-6,ME1,,"Anestesiologista desenvolve dependência de fentanil, desviado do centro cirúrgico onde trabalha. O chefe do serviço toma conhecimento do fato. Segundo o Código de Ética Médica e as diretrizes do CFM e da SBA, a conduta correta do chefe de serviço é:","Encobrir o caso para proteger a reputação do serviço, desde que o médico se comprometa a tratar-se.","Afastar imediatamente o médico de suas funções, notificar o CRM e garantir encaminhamento para tratamento, preservando a confidencialidade no que a lei permitir.",Aguardar que o médico se auto-notifique ao CRM antes de tomar qualquer providência.,"Demitir o médico imediatamente e notificar a polícia civil sobre o desvio de entorpecentes. || E) Reduzir a carga horária do médico e aumentar a supervisão, sem necessidade de notificações externas.",A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestre1html-7,ME1,,"Paciente feminina, 58 anos, 82 kg, 162 cm (IMC 31,3 kg/m²), tabagista (40 anos-maço), com DPOC leve e HAS controlada, é agendada para histerectomia abdominal total. SpO2 basal 95% em ar ambiente, VEF1/CVF = 68%, VEF1 = 72% do previsto. ECG: ritmo sinusal, sem alterações. Ecocardiograma recente normal. Qual é a classificação ASA e qual é a principal preocupação anestésica pré-operatória?",ASA II; principal preocupação é o controle tensional intraoperatório.,ASA III; principal preocupação é o risco de broncoespasmo e complicações pulmonares pós-operatórias.,ASA II; principal preocupação é a via aérea difícil pelo IMC elevado.,ASA IV; necessidade de cateterismo cardíaco pré-operatório. || E) ASA III; principal preocupação é o risco de tromboembolismo venoso pelo tabagismo.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestre1html-8,ME1,,"Homem de 65 anos com angina estável, fração de ejeção de 45%, stent coronariano há 8 meses (stent farmacológico), em uso de AAS e clopidogrel, é agendado para colectomia por câncer de cólon. O cirurgião solicita suspensão de ambos os antiagregantes 10 dias antes. Quanto à avaliação pré-anestésica cardiovascular, a conduta correta é:","Suspender ambos os antiagregantes conforme solicitado pelo cirurgião, pois o risco de sangramento supera o trombótico.","Manter o AAS e suspender apenas o clopidogrel 5 dias antes, discutindo o caso com o cardiologista e o cirurgião.",Adiar a cirurgia por pelo menos 6 meses para completar 12 meses de dupla antiagregação pós-stent farmacológico.,"Suspender ambos e realizar ponte com heparina não fracionada intravenosa. || E) Realizar a cirurgia sem suspender os antiagregantes, pois o risco de trombose do stent é proibitivo.",A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestre1html-9,ME1,,"Paciente de 45 anos, obeso (IMC 38 kg/m²), com histórico de apneia obstrutiva do sono em uso de CPAP, roncador, circunferência cervical 43 cm, Mallampati III, abertura de boca adequada, distância tireomentual 5,5 cm. É agendado para cirurgia bariátrica. Qual é o índice de predição de via aérea difícil mais adequado para estratificação de risco neste paciente e qual é a conduta inicial correta?",Escore de Cormack-Lehane; realizar laringoscopia direta para avaliar a glote antes de induzir anestesia.,Escores preditivos como STOP-BANG e El-Ganzouri; planejar via aérea difícil antecipada com disponibilidade de videolaringoscópio e material para via aérea cirúrgica.,Índice de Apfel; planejar profilaxia anti-emética e não há necessidade de precauções especiais para via aérea.,Escala de Ramsay; sedar previamente o paciente para facilitar a intubação. || E) Escore de Goldman; otimizar a função cardíaca antes do procedimento.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-10,ME1,,"CASO CLÍNICO

Durante laringoscopia direta para intubação orotraqueal em homem de 52 anos (cirurgia eletiva de joelho), visualiza-se apenas a epiglote (Cormack-Lehane III). A primeira tentativa falha. Bougie introduzido não avança além da carina. SpO₂ cai para 91% durante a segunda tentativa. Qual é a conduta mais adequada neste momento?",Insistir em nova tentativa de laringoscopia direta com lâmina diferente.,"Ventilar com máscara facial, chamar ajuda, utilizar videolaringoscópio e preparar via aérea cirúrgica de emergência.","Realizar cricotireoidostomia imediatamente, pois a SpO₂ já está abaixo de 95%.","Acordar o paciente, pois qualquer nova tentativa representa risco inaceitável. || E) Inserir máscara laríngea e continuar a cirurgia com ventilação espontânea.",A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-11,ME1,,"CASO CLÍNICO

Paciente feminina, 28 anos, grávida de 38 semanas, em trabalho de parto com sofrimento fetal agudo — necessita cesárea de emergência. Mallampati IV, pescoço curto, abertura de boca 2,5 cm. Após intubação em sequência rápida com cricóide press, não é possível visualizar a glote. O dispositivo de resgate mais adequado imediatamente é:",Bougie de Eschmann com nova laringoscopia direta.,"Máscara laríngea de intubação (Fastrach) como dispositivo supraglótico de resgate, mantendo oxigenação enquanto se prepara via aérea definitiva.",Cricotireoidostomia cirúrgica imediata.,Ventilação com máscara facial e cancelamento da cesárea. || E) Punção transtraqueal por agulha e ventilação a jato.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-12,ME1,,"CASO CLÍNICO

Paciente de 60 anos, 85 kg, submetido a prostatectomia radical aberta em posição de Trendelenburg acentuado (30°) por 4 horas. No pós-operatório imediato, apresenta edema palpebral bilateral, macroglossia e dificuldade para deglutir. SpO₂ 95% em ar ambiente. Qual é a complicação relacionada ao posicionamento e a conduta correta?",Reação alérgica ao látex; administrar adrenalina e corticóide imediatamente.,"Edema de vias aéreas superiores por congestão venosa cefálica no Trendelenburg prolongado; manter cabeceira elevada, oxigenioterapia e avaliar necessidade de reintubação.",Angioedema por inibidor de ECA; suspender medicação e administrar icatibanto.,Hematoma cervical pós-operatório; indicar retorno ao centro cirúrgico imediatamente. || E) Edema pulmonar por sobrecarga volêmica; administrar furosemida e VNI.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-13,ME1,,"CASO CLÍNICO

Durante artroscopia de ombro em posição de cadeira de praia (beach chair) sob anestesia geral, o monitor de PA invasiva radial registra 75/45 mmHg aos 45 minutos. Paciente normovolêmico, sem sinais de anafilaxia ou sangramento. Qual é a principal preocupação e a conduta imediata?",Hipotensão pelos halogenados; aumentar FiO₂ e reduzir o agente inalatório.,Risco de isquemia cerebral; a pressão de perfusão cerebral é subestimada com transdutor no nível do coração — reposicionar ao nível do meato auditivo externo e tratar ativamente a hipotensão.,Embolia gasosa venosa; colocar em decúbito lateral esquerdo imediatamente.,Isquemia miocárdica; realizar ECG e administrar nitroglicerina sublingual. || E) Hipotensão ortostática sem relevância clínica; aguardar resolução espontânea.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-14,ME1,,"CASO CLÍNICO

Paciente de 55 anos posicionado em decúbito lateral direito para lobectomia pulmonar esquerda por 3 horas. No pós-operatório, apresenta dor intensa, parestesias e fraqueza proximal no membro superior direito (dependente). Qual é o diagnóstico provável e sua causa?",Isquemia do membro superior por compressão da artéria axilar; posicionamento inadequado do membro dependente com compressão neurovascular.,AVE isquêmico intraoperatório; solicitar TC de crânio de emergência.,Lesão do nervo ulnar por apoio inadequado no cotovelo; a lesão é irreversível.,Síndrome compartimental do membro superior; indicar fasciotomia de emergência. || E) Reação ao látex com manifestação neurológica; administrar adrenalina.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-15,ME1,,"CONCEITUAL

Em relação ao circuito anestésico circular com absorvedor de CO₂, qual afirmativa está CORRETA sobre seu funcionamento e limitações?",O absorvedor é eficaz apenas com fluxo de gases frescos superior a 4 L/min; abaixo disso há risco de reinalação de CO₂.,"O circuito circular permite baixo fluxo de gases frescos com reinalação controlada, sendo a cal sodada responsável pela absorção do CO₂; o indicador de exaustão é mudança de cor e aumento do EtCO₂.",O uso de desflurano com cal sodada seca é seguro e não produz monóxido de carbono.,A válvula APL deve permanecer fechada durante ventilação espontânea para evitar perda de gases. || E) O circuito circular é contraindicado em crianças menores de 10 kg pelo excesso de espaço morto.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-16,ME1,,"CASO CLÍNICO

Durante anestesia geral com sevoflurano em circuito semifechado, o anestesiologista observa aumento progressivo do EtCO₂ (35 → 58 mmHg em 20 minutos) com ventilação mecânica aparentemente adequada (VC 500 mL, FR 14 ipm). Sem vazamentos no circuito. Capnógrafo mostra plateau expiratório com leve inclinação ascendente. Causa mais provável:",Intubação esofágica; reposicionar o tubo orotraqueal imediatamente.,"Exaustão do absorvedor de CO₂ (cal sodada esgotada), com reinalação de CO₂.",Hipertermia maligna em fase inicial; administrar dantrolene imediatamente.,Broncoespasmo grave com obstrução ao fluxo expiratório. || E) Embolia pulmonar com aumento do espaço morto alveolar.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-17,ME1,,"CASO CLÍNICO

Homem de 35 anos, 70 kg, sem comorbidades, em videolaparoscopia eletiva sob anestesia geral. Apresenta queda súbita do EtCO₂ de 38 para 8 mmHg, hipotensão (PA 60/30 mmHg), taquicardia (FC 130 bpm) e SpO₂ 88%. Gasometria: PaCO₂ 62 mmHg. Hipótese diagnóstica mais provável e conduta imediata:","Anafilaxia grave; administrar adrenalina 0,5 mg IM e corticóide.","Embolia gasosa venosa por insuflação de CO₂ peritoneal; interromper o pneumoperitônio, posição de Durant (decúbito lateral esquerdo com Trendelenburg), FiO₂ 100%, suporte hemodinâmico.",Hipercapnia grave; aumentar volume corrente e frequência respiratória.,Tamponamento cardíaco; realizar pericardiocentese de urgência. || E) Pneumotórax hipertensivo; descompressão com agulha no 2º espaço intercostal.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-18,ME1,,"CONCEITUAL

Sobre o sistema nervoso autônomo e suas implicações farmacológicas em anestesiologia, assinale a alternativa CORRETA:",A estimulação dos receptores α₁-adrenérgicos causa vasodilatação periférica e queda da RVS.,"A atropina, antagonista muscarínico, é eficaz para reverter bradicardia mediada por receptores M₂ cardíacos, bloqueando a ação da acetilcolina.",Os receptores β₂-adrenérgicos estão predominantemente no coração e sua estimulação causa taquicardia.,A neostigmina reverte o bloqueio neuromuscular por agonismo direto nos receptores nicotínicos da placa motora. || E) A estimulação dos receptores α₂-adrenérgicos pré-sinápticos aumenta a liberação de noradrenalina na fenda sináptica.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-19,ME1,,"CASO CLÍNICO

Paciente de 68 anos com DM tipo 2 e neuropatia autonômica, em uso de metformina e insulina glargina, submetido a colecistectomia videolaparoscópica. Durante a indução com propofol 2 mg/kg, a PA cai de 145/85 para 70/40 mmHg sem alteração da FC (60 bpm). Não há sinais de anafilaxia. A ausência de taquicardia reflexa é explicada por:",Ação bradicardizante direta do propofol nos receptores β₁ cardíacos.,Neuropatia autonômica diabética com comprometimento dos barorreceptores e resposta simpática ao estresse.,Bloqueio β-adrenérgico pelo uso crônico de insulina.,Hipertonia vagal idiopática comum em idosos com diabetes. || E) Interação farmacológica entre propofol e metformina com bloqueio dos canais de cálcio cardíacos.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-2,ME1,,"CASO CLÍNICO

Médico anestesiologista é solicitado a realizar anestesia geral em paciente de 45 anos, ASA III, para colecistectomia laparoscópica eletiva. Durante a consulta pré-anestésica, o paciente informa que prefere raquianestesia, mas o cirurgião havia previamente indicado anestesia geral sem discutir com o paciente. O anestesiologista avalia que ambas as técnicas são seguras. Considerando os princípios bioéticos, a conduta correta é:","Realizar anestesia geral conforme indicação do cirurgião, pois a decisão técnica final é dele.",Realizar raquianestesia pois é a preferência do paciente e o anestesiologista é soberano em sua área.,"Discutir com o paciente os riscos e benefícios de ambas as técnicas, respeitar sua autonomia após esclarecimento e registrar o consentimento informado.","Suspender a cirurgia e encaminhar o paciente para segunda opinião. || E) Decidir unilateralmente pela técnica de menor risco, independentemente da preferência do paciente.",A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-20,ME1,,"CASO CLÍNICO

Paciente de 40 anos, sem comorbidades, submetido a colecistectomia laparoscópica, recebe neostigmina 0,04 mg/kg + atropina 0,02 mg/kg para reversão do bloqueio neuromuscular. Minutos após a extubação, apresenta FC 120 bpm, sudorese, miose, sialorreia e cólicas abdominais. Causa mais provável:",Dose insuficiente de neostigmina com curarização residual e esforço respiratório aumentado.,"Efeito muscarínico excessivo da neostigmina por dose insuficiente de atropina, com síndrome colinérgica.",Reação alérgica ao propofol com liberação de histamina.,Crise adrenérgica por estimulação simpática secundária à dor pós-operatória. || E) Intoxicação por halogenados com liberação autonômica excessiva.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-21,ME1,,"CASO CLÍNICO

Paciente feminina, 55 anos, 70 kg, com ICC com FE 30% (NYHA III), em uso de carvedilol, espironolactona e sacubitril/valsartana. Ecocardiograma mostra PSAP estimada em 55 mmHg. Agendada para histerectomia abdominal. Quantos pontos ela apresenta no escore de Lee (RCRI)?",1 ponto (apenas insuficiência cardíaca).,2 pontos (insuficiência cardíaca + cirurgia de alto risco intraperitoneal).,2 pontos (insuficiência cardíaca + hipertensão pulmonar).,3 pontos (insuficiência cardíaca + cirurgia suprainguinal + hipertensão pulmonar). || E) 1 ponto (apenas cirurgia de alto risco intraperitoneal).,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-22,ME1,,"CASO CLÍNICO

Paciente masculino, 50 anos, tabagista pesado, com DPOC moderado-grave (VEF1 = 48% do previsto, VEF1/CVF = 55%), é encaminhado para lobectomia inferior esquerda por nódulo pulmonar suspeito. O VEF1 pós-operatório previsto calculado é de 38% e a DLCO pós-operatória prevista é 45% do previsto. Qual é a recomendação de avaliação de risco respiratório?",Risco operatório aceitável; prosseguir com a cirurgia sem restrições.,Risco proibitivo; a cirurgia está absolutamente contraindicada.,Risco elevado; indicado teste de exercício cardiopulmonar (VO₂ máx) para melhor estratificação antes da decisão cirúrgica.,Risco moderado; realizar fisioterapia respiratória por 4 semanas e repetir espirometria. || E) Risco aceitável se VEF1 pós-operatório previsto for superior a 30%; prosseguir com a cirurgia.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-23,ME1,,"CASO CLÍNICO

Durante anestesia geral em gastrectomia laparoscópica (paciente 45 anos), aos 90 minutos: complacência dinâmica cai de 45 para 22 mL/cmH₂O, pressão de pico aumenta de 22 para 38 cmH₂O, SpO₂ cai para 92%, murmúrio vesicular ausente à esquerda. Hipótese diagnóstica e conduta:",Broncoespasmo bilateral; administrar broncodilatador inalatório e aumentar o fluxo de O₂.,"Migração do tubo orotraqueal para o brônquio-fonte direito; auscultar, regredir o tubo 2 cm e confirmar com capnografia e ausculta bilateral.",Pneumotórax à esquerda; realizar descompressão imediata com agulha no 2º EIC esquerdo.,Atelectasia por rolha de muco; realizar aspiração traqueal e aumentar a PEEP. || E) Edema pulmonar agudo; administrar furosemida IV e aumentar a PEEP.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-24,ME1,,"CASO CLÍNICO

Paciente com DPOC severo (VEF1 35%) em uso crônico de corticóide oral (prednisona 20 mg/dia por 3 anos), submetido a colectomia de urgência por vólvulo de sigmoide. No intraoperatório, após 2 horas, apresenta hipotensão refratária (PA 65/35 mmHg) não responsiva a volume e noradrenalina 0,5 mcg/kg/min. Não há sinais de sangramento ativo. A causa mais provável de hipotensão refratária neste contexto é:",Tamponamento cardíaco por lesão iatrogênica durante dissecção.,Insuficiência adrenal aguda (crise addisoniana perioperatória) por supressão do eixo hipotálamo-hipófise-adrenal pelo uso crônico de corticóide.,Anafilaxia tardia ao rocurônio utilizado na indução.,Hipovolemia por terceiro espaçamento; aumentar a infusão de cristalóide. || E) Insuficiência ventricular direita aguda por pneumotórax intraoperatório.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-25,ME1,,"CASO CLÍNICO

Paciente de 30 anos, ASA I, submetido a apendicectomia videolaparoscópica sob anestesia geral com propofol, fentanil e rocurônio. Aos 10 minutos da indução, apresenta queda súbita da PA (70/40 mmHg), broncoespasmo, urticária generalizada e angioedema labial. A conduta imediata e o fármaco mais provável é:","Crise de hipertermia maligna; administrar dantrolene 2,5 mg/kg IV imediatamente.","Anafilaxia ao rocurônio (ou outro agente); adrenalina 0,01 mg/kg IV (máx 0,5 mg IM), fluidos, descontinuar o agente suspeito e suporte hemodinâmico.",Embolia pulmonar maciça; iniciar fibrinólise sistêmica com alteplase.,"Síndrome vagal; atropina 0,5 mg IV e reposição volêmica. || E) Pneumotórax espontâneo; descompressão com agulha no 2º espaço intercostal.",A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-26,ME1,,"CONCEITUAL

Sobre a curva de dissociação da oxiemoglobina, qual afirmativa está CORRETA?","Alcalose respiratória desloca a curva para a direita, facilitando a liberação de O₂ nos tecidos.","O aumento do 2,3-DPG desloca a curva para a direita, reduzindo a afinidade da hemoglobina pelo O₂ e facilitando sua liberação tecidual.",A hemoglobina fetal (HbF) tem menor afinidade pelo O₂ do que a hemoglobina do adulto (HbA).,"A hipotermia desloca a curva para a direita, facilitando a liberação de O₂ para os tecidos. || E) O efeito Bohr refere-se ao aumento da afinidade da hemoglobina pelo O₂ em ambiente ácido.",A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-27,ME1,,"CASO CLÍNICO

Homem de 62 anos com estenose aórtica grave (área valvar 0,7 cm², gradiente médio 55 mmHg, FE 55%), sintomático (angina, síncope), em discussão para substituição valvar. É avaliado para colecistectomia de urgência por colecistite aguda grave. Qual é a abordagem anestésica mais segura para o manejo hemodinâmico intraoperatório?",Raquianestesia é preferível por promover vasodilatação e reduzir a pós-carga do VE.,"Anestesia geral com manutenção de ritmo sinusal, evitar taquicardia e hipotensão, manter pré-carga adequada, usar vasopressor (fenilefrina) para manter RVS e monitorizar com linha arterial e ecocardiograma transesofágico.",Anestesia peridural lombar com baixa concentração de AL para analgesia multimodal e redução da pós-carga.,"Usar ketamina como agente de indução pois aumenta a FC e a contratilidade, beneficiando o débito cardíaco. || E) Administrar nitroprussiato para reduzir o gradiente transvalvar e melhorar o fluxo coronariano.",A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-28,ME1,,"CASO CLÍNICO

Paciente feminina, 35 anos, 60 kg, ASA II, submetida a miomectomia aberta sob anestesia geral balanceada. Ao final do procedimento (duração 2h30min), a monitorização com TOF (train-of-four) mostra TOF ratio 0,62. O paciente está acordando, mas apresenta dificuldade respiratória e saturação 94% em O₂ 100%. Qual é a conduta mais adequada?","Administrar neostigmina 0,05 mg/kg + atropina 0,025 mg/kg para reversão do bloqueio residual.",Administrar sugammadex 2 mg/kg IV para reversão completa do bloqueio por rocurônio ou vecurônio.,"Aguardar recuperação espontânea do bloqueio, pois o TOF ratio acima de 0,5 é seguro para extubação.",Resedar o paciente e manter ventilação mecânica por mais 30 minutos. || E) Administrar flumazenil para reverter sedação residual por benzodiazepínico.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-29,ME1,,"CASO CLÍNICO

Paciente de 8 anos, 25 kg, ASA I, submetido a amigdalectomia sob anestesia geral com sevoflurano e fentanil. Na SRPA, 30 minutos após a extubação, apresenta agitação intensa, não reconhece os pais, choro inconsolável e movimentos aleatórios com os membros, sem sinais de dor à escala objetiva de comportamento. Qual é o diagnóstico mais provável e a conduta?","Dor pós-operatória grave; administrar morfina 0,1 mg/kg IV imediatamente.","Delírio de emergência (emergence delirium) associado ao sevoflurano; é autolimitado — proporcionar ambiente tranquilo, segurança física; se necessário, propofol 1 mg/kg IV ou dexmedetomidina para resolução rápida.",Hipoglicemia pós-operatória; dosar glicemia e administrar glicose IV se confirmada.,"Reação paradoxal ao fentanil em criança; administrar naloxona 0,01 mg/kg IV. || E) Síndrome de abstinência de sevoflurano; manter sedação por 24 horas.",A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simuladosemestral150qpontos110revisao1semestrehtml-3,ME1,,"CASO CLÍNICO

Paciente de 72 anos com doença de Alzheimer moderada é agendado para prostatectomia radical. Seu filho, com procuração geral, solicita que não sejam realizados procedimentos de ressuscitação caso ocorra PCR durante a cirurgia, alegando que o pai ""não teria qualidade de vida."" O anestesiologista deve:","Aceitar a solicitação do filho, pois ele possui procuração e representa legalmente o pai.","Recusar categoricamente, pois ordens de não reanimar nunca são válidas em ambiente perioperatório.","Avaliar se há diretivas antecipadas de vontade do próprio paciente, discutir com equipe e chefia, e documentar a decisão compartilhada.",Cancelar a cirurgia eletiva até que o paciente recupere a capacidade de decidir. || E) Aceitar apenas se houver concordância formal do cirurgião responsável.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
