id,me,tema,enunciado,alternativa_a,alternativa_b,alternativa_c,alternativa_d,correta,explicacao,justificativa_a,justificativa_b,justificativa_c,justificativa_d
sim-me3simuladofinal50questoeshtml-49,ME3,,"Integradora | Pontos 43 + 46 + 53

Integradora | Pontos 43 + 46 + 53 48. Durante vitrectomia sob anestesia geral, o cirurgião injeta gás perfluoropropano (C₃F₈) intravítreo. Ao final do procedimento, o anestesiologista está em dúvida se deve usar N₂O para manutenção ou não. Qual a conduta eticamente e clinicamente correta?",O N₂O pode ser usado sem restrições em cirurgias oftalmológicas pois não penetra no vítreo.,"O N₂O expande bolhas de gás intraocular (pelo diferencial de difusão), podendo causar aumento crítico da PIO com isquemia da retina; deve ser SUSPENSO pelo menos 15 minutos antes da injeção do gás e não utilizado após; informar o cirurgião é responsabilidade ética do anestesiologista.","O gás perfluoropropano é insolúvel em sangue, portanto o N₂O não tem efeito sobre ele.",Reduzir N₂O para 30% é suficiente para evitar expansão da bolha gasosa. || E) O cirurgião é o único responsável pelas interações do gás intraocular; o anestesiologista não precisa ser informado.,B,"48 — B N₂O difunde para bolhas de gás intraocular 30× mais rápido que o N₂ sai, expandindo a bolha e elevando PIO criticamente; deve ser suspenso antes da injeção; responsabilidade ética compartilhada entre anestesiologista e cirurgião. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladofinal50questoeshtml-5,ME3,,"Ponto 38

Ponto 38 4. Lactente de 4 meses (6 kg), nascido pré-termo com 34 semanas (idade corrigida 48 semanas), será submetido à herniorrafia inguinal. Qual a conduta mais adequada para o risco de apneia pós-operatória?","Realizar o procedimento em regime ambulatorial, pois a idade corrigida de 48 semanas já é suficiente para alta no mesmo dia.","Anestesia regional (bloqueio caudal ou espinhal) pode reduzir o risco de apneia, mas a criança deve permanecer monitorada por no mínimo 12 horas independente da técnica.",Anestesia geral inalatória com sevoflurano é contraindicada em menores de 6 meses.,Prematuros com idade pós-concepcional abaixo de 60 semanas NÃO apresentam risco aumentado de apneia após anestesia geral. || E) A cafeína deve ser administrada rotineiramente em toda anestesia pediátrica até 1 ano de vida.,B,4 — B Prematuros com menos de 60 semanas de idade pós-concepcional têm risco aumentado de apneia após anestesia geral; anestesia regional reduz mas não elimina o risco; monitoração de 12h é mandatória. Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simuladofinal50questoeshtml-50,ME3,,"Sem comorbidades psiquiátricas graves. Funcionalmente limitado. Suporte social frágil. Já em acompanhamento com psicólogo.

Integradora | Pontos 50 + 51 + 53 49. Paciente de 55 anos com dor neuropática severa pós-amputação (membro fantasma, EVA 8/10 em repouso), refratária a gabapentina máxima, duloxetina e morfina oral 120 mg/dia. Solicita ""algo mais forte"" e questiona sobre cannabis medicinal. Qual a abordagem mais abrangente e ética? Sem comorbidades psiquiátricas graves. Funcionalmente limitado. Suporte social frágil. Já em acompanhamento com psicólogo.",Prescrever cannabis medicinal imediatamente pois é o único tratamento eficaz disponível.,"Revisar diagnóstico e otimizar tratamento multimodal: considerar ketamina IV em série, metadona (ativa em receptor NMDA), neuromodulação (estimulação medular), bloqueios intervencionistas; discutir cannabis medicinal com transparência sobre evidências limitadas mas respeitando autonomia; avaliar critérios para cuidados paliativos se sofrimento refratário; manter vínculo e reavaliações regulares.",Aumentar morfina indefinidamente sem reavaliação pois dor refratária justifica qualquer dose.,Recusar qualquer opioide adicional por risco de dependência e encerrar acompanhamento. || E) Indicar amputação do membro contralateral para eliminar assimetria neurológica.,B,"49 — B Dor neuropática refratária: escalonar com ketamina IV, metadona (ação NMDA), neuromodulação; cannabis medicinal: evidência limitada mas discussão transparente respeita autonomia; paliativos se sofrimento refratário. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladofinal50questoeshtml-51,ME3,,"ECG: FA com bloqueio AV 2:1, ondas delta ausentes. Rx tórax: congestão hiliar bilateral. Troponina I: 0,38 ng/mL (basal 0,12).

Integradora | Pontos 39 + 46 + 52 50. Homem de 80 anos, ASA IV (ICC com FEVE 25%, FA crônica anticoagulada, IRC moderada), submetido a ressecção de tumor colônico sob anestesia geral. Intraoperatório sem intercorrências. Na UTI, 6h após: PA 85/50 mmHg, FC 48 bpm (FA com baixa resposta ventricular), SpO₂ 88% em O₂ 4L/min, débito urinário 5 mL/h, BNP 1.850 pg/mL, Hb 8,1 g/dL. Qual a avaliação fisiopatológica mais completa e a conduta prioritária? ECG: FA com bloqueio AV 2:1, ondas delta ausentes. Rx tórax: congestão hiliar bilateral. Troponina I: 0,38 ng/mL (basal 0,12).",Embolia pulmonar maciça; anticoagular com heparina plena imediatamente.,Choque obstrutivo por tamponamento cardíaco; pericardiocentese de urgência.,"Quadro multifatorial: descompensação cardíaca aguda (ICC + elevação de troponina sugestiva de injúria miocárdica perioperatória) + provável sobrecarga volêmica + bradiarritmia por bloqueio AV; prioridades: suporte ventilatório (VNI ou IOT se necessário), controle de frequência cuidadoso (evitar beta-bloqueador em choque), avaliar dobutamina baixa dose, transfusão se hemodinamicamente instável, consulta cardiológica urgente, evitar nefrotóxicos.",Sepse pós-operatória precoce; colher culturas e iniciar antibióticos de amplo espectro. || E) Hipotiroidismo perioperatório; dosar TSH e administrar levotiroxina IV.,C,50 — C Quadro multifatorial no octogenário: ICC descompensada + injúria miocárdica perioperatória + bradiarritmia (bloqueio AV) + provável sobrecarga volêmica; abordagem escalonada com suporte hemodinâmico e cardiológico urgente; evitar nefrotóxicos na IRC. Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simuladofinal50questoeshtml-6,ME3,,"Sala cirúrgica, sem acesso venoso após extubação. Tentativa de CPAP com máscara 100% O₂ sem melhora.

Ponto 38 5. Criança de 3 anos, 15 kg, com laringoespasmo total após extubação em procedimento eletivo de amigdalectomia. SpO₂ cai para 72%. A sequência de manobras CORRETA é: Sala cirúrgica, sem acesso venoso após extubação. Tentativa de CPAP com máscara 100% O₂ sem melhora.",Intubação orotraqueal imediata com laringoscópio.,"Manobra de Larson + CPAP com O₂ 100%; se sem resposta, propofol 0,5–1 mg/kg IV ou succinilcolina 4 mg/kg IM.","Succinilcolina 1 mg/kg IV imediato; se sem acesso, aguardar relaxamento espontâneo.","Ketamina 2 mg/kg IM e reintubação com fibroscópio. || E) Dexametasona 0,5 mg/kg IV e nebulização com epinefrina.",B,"5 — B Manobra de Larson (pressão nos processos mastoides) + CPAP 100% O₂; falha → propofol 0,5–1 mg/kg IV (quebra o laringoespasmo) ou succinilcolina 4 mg/kg IM se sem acesso venoso. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladofinal50questoeshtml-7,ME3,,"Ponto 38

Ponto 38 6. A respeito do jejum pré-operatório em pediatria conforme diretrizes recentes (2023), assinale a alternativa CORRETA:",Leite materno deve ser suspenso 6 horas antes da cirurgia em lactentes.,"Líquidos claros (água, suco sem polpa) podem ser ofertados até 1 hora antes de procedimentos eletivos.","A regra universal é 8-6-4-2: sólidos 8h, leite não materno 6h, leite materno 4h, líquidos claros 2h.",Fórmulas infantis equivalem ao leite materno e podem ser oferecidas até 4 horas antes. || E) Líquidos claros devem ser suspensos 4 horas antes em crianças menores de 2 anos por risco de aspiração.,B,"6 — B Diretrizes recentes (ESPA/SPANZA 2023) recomendam líquidos claros até 1h antes; leite materno 4h, fórmula/leite não materno 6h, sólidos 6–8h. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladofinal50questoeshtml-8,ME3,,"Ponto 39

Ponto 39 7. Homem de 78 anos, 60 kg, com fratura de fêmur proximal, demência leve (CDR 1) e insuficiência renal crônica (creatinina 2,1 mg/dL, ClCr estimado 28 mL/min). Programado para artroplastia total de quadril. Qual agente relaxante muscular é MAIS adequado considerando a função renal?","Vecurônio, pois é exclusivamente de excreção biliar.","Rocurônio, pois pode ser revertido com sugammadex independente da função renal.","Pancurônio, pois tem menor custo e duração previsível em idosos.","Succinilcolina em infusão contínua para manutenção do bloqueio. || E) Cisatracúrio, pois tem eliminação renal exclusiva, sendo ideal na IRC.",B,"7 — B Rocurônio tem excreção biliar predominante; sugammadex reverte de forma segura independente da função renal. Cisatracúrio (eliminação de Hofmann) também seria aceitável, mas sem antagonista específico de alta eficácia. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladofinal50questoeshtml-9,ME3,,"Sem sinais meníngeos. TC de crânio normal. Na⁺ 138, glicemia 105, ureia 42, creatinina 1,0 mg/dL.

Ponto 39 8. Idosa de 82 anos, no primeiro dia pós-operatório de colecistectomia laparoscópica, apresenta agitação, desorientação têmporo-espacial, inversão do ciclo sono-vigília e alucinações visuais. Glasgow 13. Nega uso de álcool. Qual o diagnóstico mais provável e a conduta inicial? Sem sinais meníngeos. TC de crânio normal. Na⁺ 138, glicemia 105, ureia 42, creatinina 1,0 mg/dL.",Síndrome de abstinência alcoólica; iniciar benzodiazepínico.,AVC isquêmico; solicitar RNM e acionar time de AVC.,"Delirium pós-operatório; suspender fármacos anticolinérgicos/opioides desnecessários, reorientação, mobilização precoce e haloperidol em baixa dose se agitação grave.",Psicose por sevoflurano; o quadro é autolimitado em 24h sem necessidade de intervenção. || E) Demência em fase aguda; iniciar inibidor de colinesterase imediatamente.,C,"8 — C Delirium pós-operatório é frequente no idoso, especialmente após cirurgia abdominal; tratamento não farmacológico é primeira linha; haloperidol em baixa dose para agitação grave. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladosemestral150questoescompletohtml-10,ME3,,"Durante indução inalatória em criança de 2 anos, após retirada da máscara para instalar acesso venoso, surge estridor inspiratório intenso, retração supraesternal e SpO₂ cai para 88%.

PONTO 38 | Q9 — Caso ClínicoDurante indução inalatória em criança de 2 anos, após retirada da máscara para instalar acesso venoso, surge estridor inspiratório intenso, retração supraesternal e SpO₂ cai para 88%.Qual é a conduta CORRETA para laringoespasmo neste momento?",Intubação orotraqueal imediata com laringoscopia direta sem medicação adicional,"Manobra de Larson (pressão nos processos estiloides) + CPAP com O₂ 100%; se não resolver, succinilcolina 2 mg/kg IV ou 4 mg/kg IM",Aguardar resolução espontânea em posição prona,Propofol 3 mg/kg para aprofundamento anestésico como primeira medida || E) Adrenalina nebulizada + corticoide IV como primeira medida,B,Q9 — B Laringoespasmo: manobra de Larson (pressão digital na incisura retromandibular bilateral) + CPAP com O₂ 100% como primeira medida. Se refratário com dessaturação grave: succinilcolina 2 mg/kg IV ou 4 mg/kg IM (via não disponível). Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simuladosemestral150questoescompletohtml-11,ME3,,PONTO 38 | Q10Qual fórmula calcula o diâmetro interno do tubo orotraqueal sem cuff em crianças de 2 a 10 anos?,"Idade/3 + 3,5",Idade/4 + 4,Peso (kg)/10 + 2,Altura (cm)/30 || E) Idade/2 + 2,B,"Q2 — B O ingurgitamento venoso epidural na gestação reduz o volume do espaço subaracnoideo lombar, aumentando a dispersão cefálica do anestésico e exigindo doses menores para cesariana em relação à não gestante. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladosemestral150questoescompletohtml-12,ME3,,"Prematuro de 34 semanas de IG ao nascer, atualmente com 3 semanas de vida (idade pós-conceptual 37 semanas), será submetido a herniorrafia inguinal eletiva.

PONTO 38 | Q11 — Caso ClínicoPrematuro de 34 semanas de IG ao nascer, atualmente com 3 semanas de vida (idade pós-conceptual 37 semanas), será submetido a herniorrafia inguinal eletiva.Qual é a principal preocupação anestésica no pós-operatório imediato deste paciente?",Hipertensão pulmonar persistente por fechamento prematuro do forame oval,Síndrome de apneia pós-operatória — monitorização cardiorrespiratória por ao menos 12 horas,Hiperglicemia neonatal refratária por resistência à insulina,Enterocolite necrosante pós-anestésica por hipoperfusão mesentérica || E) Hipercalemia grave por imaturidade renal e uso de succinilcolina,B,Q11 — B Prematuros têm imaturidade do centro respiratório: risco de apneia pós-operatória (central + obstrutiva) até idade pós-conceptual de 60 semanas. Monitorização cardiorrespiratória mínima de 12 horas em UTI neonatal é mandatória. Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simuladosemestral150questoescompletohtml-13,ME3,,"Criança de 7 anos, 22 kg, submetida a cirurgia ortopédica com anestesia geral + caudal (bupivacaína 0,25%, 1 mL/kg). Ao final da cirurgia, temperatura axilar 35,1°C.

PONTO 38 | Q12 — Caso ClínicoCriança de 7 anos, 22 kg, submetida a cirurgia ortopédica com anestesia geral + caudal (bupivacaína 0,25%, 1 mL/kg). Ao final da cirurgia, temperatura axilar 35,1°C.Sobre hipotermia perioperatória em pediatria, é INCORRETO afirmar:","Crianças têm maior relação superfície corporal/massa, favorecendo maior perda de calor",A hipotermia prolonga o efeito dos bloqueadores neuromusculares e retarda o metabolismo de anestésicos,Colchão térmico e fluidos aquecidos são medidas eficazes de prevenção,O tremor (shivering) é a principal forma de termogênese em neonatos e lactentes || E) A termogênese sem tremor (gordura parda) é o mecanismo típico do neonato,D,Q12 — D Shivering (tremor muscular) NÃO é o principal mecanismo de termogênese em neonatos — estes dependem da gordura parda (termogênese sem tremor). Tremor é mecanismo de adultos e crianças maiores. As demais alternativas são corretas. Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simuladosemestral150questoescompletohtml-14,ME3,,"PONTO 38 | Q13Na anestesia caudal pediátrica, qual volume de bupivacaína 0,25% é recomendado para nível lombar (L1) e qual o principal risco com volumes excessivos?","0,5 mL/kg — risco de hipotensão por bloqueio simpático extenso","1 mL/kg para sacral; 1,25 mL/kg para lombar — risco de injeção intravascular e toxicidade sistêmica",1 mL/kg — risco principal é síndrome de cauda equina,"2 mL/kg — risco principal é bloqueio motor permanente || E) 0,3 mL/kg — qualquer volume acima causa bloqueio subaracnoideo acidental",B,"Na anestesia caudal pediátrica, o volume de bupivacaína 0,25% recomendado é de 1 mL/kg para bloqueio sacral e 1,25 mL/kg para nível lombar (L1); o principal risco com volumes excessivos é toxicidade sistêmica e injeção intravascular inadvertida.",,,,
sim-me3simuladosemestral150questoescompletohtml-15,ME3,,"Paciente de 78 anos, hipertenso e diabético controlados, submetido a artroplastia total de quadril. No 2° PO, relato de agitação, desorientação têmporo-espacial e alternância sonolência/agitação. Estava lúcido no pré-operatório.

PONTO 39 | Q14 — Caso ClínicoPaciente de 78 anos, hipertenso e diabético controlados, submetido a artroplastia total de quadril. No 2° PO, relato de agitação, desorientação têmporo-espacial e alternância sonolência/agitação. Estava lúcido no pré-operatório.Qual fator NÃO está associado ao desenvolvimento de delirium pós-operatório?",Idade avançada e comprometimento cognitivo pré-existente,Uso de opioides e benzodiazepínicos no perioperatório,Privação de sono e imobilização prolongada,Uso de anestesia regional pura sem sedação concomitante || E) Dor não controlada no pós-operatório,D,"Q14 — D Anestesia regional pura sem sedação é FATOR PROTETOR contra delirium pós-operatório, não fator de risco. Todos os demais (opioides, BZD, privação de sono, dor, idade) são fatores de risco reconhecidos. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladosemestral150questoescompletohtml-16,ME3,,PONTO 39 | Q15Qual alteração farmacocinética do envelhecimento justifica a redução da dose de propofol no idoso?,Aumento do volume de distribuição para drogas hidrossolúveis,"Redução do débito cardíaco e fluxo hepático, reduzindo o clearance; menor volume de distribuição central eleva a concentração de pico",Aumento da ligação proteica do propofol à alfa-1-glicoproteína ácida,Hiperfunção renal com eliminação aumentada do propofol || E) Aumento da sensibilidade dos receptores GABA-A sem alteração farmacocinética,B,"Q15 — B No idoso: ↓ débito cardíaco, ↓ fluxo hepático → ↓ clearance do propofol; ↓ volume de distribuição central → maior concentração de pico para a mesma dose. Reduzir 30–50% e titular lentamente em bolus de 20–40 mg. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladosemestral150questoescompletohtml-17,ME3,,"Idosa de 83 anos, 52 kg, sarcopênica, escore CFS 6/9, será submetida a colectomia esquerda por câncer. Albumina 2,8 g/dL, creatinina 1,4 mg/dL.

PONTO 39 | Q16 — Caso ClínicoIdosa de 83 anos, 52 kg, sarcopênica, escore CFS 6/9, será submetida a colectomia esquerda por câncer. Albumina 2,8 g/dL, creatinina 1,4 mg/dL.Sobre fragilidade e anestesia, é CORRETO afirmar:",A fragilidade não prediz complicações pós-operatórias em cirurgias eletivas de baixo risco,"CFS ≥ 5 está associado a maior morbimortalidade, delirium e necessidade de reabilitação prolongada",Pacientes frágeis toleram melhor anestesia geral do que regional por melhor controle hemodinâmico,A hipoalbuminemia não impacta a farmacodinâmica dos anestésicos intravenosos || E) A sarcopenia não é componente da síndrome de fragilidade no contexto cirúrgico,B,"Q16 — B O Clinical Frailty Scale (CFS) ≥ 5 prediz mortalidade, delirium, complicações maiores e reabilitação prolongada em grandes cirurgias. É ferramenta de triagem recomendada pelo CPOC e European Frailty Network. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladosemestral150questoescompletohtml-18,ME3,,"PONTO 39 | Q17Sobre a disfunção cognitiva pós-operatória (POCD) no idoso, qual afirmação é CORRETA?",POCD é equivalente ao delirium pós-operatório — representam o mesmo fenômeno,"POCD é declínio cognitivo sutil detectado por testes neuropsicológicos semanas a meses após a cirurgia, com maior incidência em idosos com baixa reserva cognitiva",A anestesia regional elimina completamente o risco de POCD comparada à anestesia geral,POCD ocorre exclusivamente em cirurgias cardíacas com CEC || E) O monitoramento com BIS (40–60) não reduz a incidência de POCD,B,"Q17 — B POCD ≠ delirium: é declínio cognitivo sutil, detectado apenas por baterias neuropsicológicas, semanas a meses após cirurgia. Mais prevalente em idosos com baixa reserva cognitiva, cirurgias de grande porte e perioperatório com hipóxia/hipotensão. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladosemestral150questoescompletohtml-19,ME3,,"Idosa de 76 anos em uso de varfarina (RNI 2,4) por fibrilação atrial necessita de colecistectomia de urgência por colecistite complicada. Sem tempo para reversão completa da anticoagulação.

PONTO 39 | Q18 — Caso ClínicoIdosa de 76 anos em uso de varfarina (RNI 2,4) por fibrilação atrial necessita de colecistectomia de urgência por colecistite complicada. Sem tempo para reversão completa da anticoagulação.Qual agente é MAIS adequado para reversão rápida da varfarina no perioperatório de urgência?",Vitamina K 10 mg IV — reversão em 30 minutos,Plasma fresco congelado (PFC) 15–20 mL/kg — reposição imediata de fatores de coagulação,Concentrado de complexo protrombínico (CCP) 4 fatores — reversão em 15–30 min com menor sobrecarga volêmica,Protamina 1 mg/100 UI de heparina — reverte varfarina por mecanismo iônico || E) Ácido tranexâmico 1 g IV — bloqueia fibrinólise e reverte o efeito da varfarina,C,"Q18 — C CCP 4 fatores reverte varfarina em 15–30 min com volume mínimo (25–50 mL), sem risco de sobrecarga volêmica. PFC exige 15–20 mL/kg (alto volume, risco de sobrecarga e TRALI). Vitamina K IV age em 6–12 horas. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladosemestral150questoescompletohtml-2,ME3,,"Gestante de 38 semanas em trabalho de parto com 6 cm de dilatação solicita analgesia peridural. Após punção e administração da dose teste (3 mL de lidocaína 2% com adrenalina 1:200.000), a paciente refere palpitações transitórias por cerca de 30 segundos.

PONTO 37 | Q1 — Caso ClínicoGestante de 38 semanas em trabalho de parto com 6 cm de dilatação solicita analgesia peridural. Após punção e administração da dose teste (3 mL de lidocaína 2% com adrenalina 1:200.000), a paciente refere palpitações transitórias por cerca de 30 segundos.O achado após a dose teste indica:",Injeção intratecal inadvertida — bloqueio espinhal total iminente,Injeção intravascular inadvertida — cateter peridural em veia epidural,Reação vagal à punção — bradicardia reflexa transitória,Resposta normal à adrenalina via absorção sistêmica lenta || E) Reação alérgica à lidocaína — anafilaxia leve,B,Q1 — B Taquicardia transitória após adrenalina na dose teste indica posicionamento intravascular do cateter. A adrenalina absorvida pelo plexo venoso epidural eleva a FC ≥ 20 bpm em 30–60 seg — sinal clássico de injeção IV inadvertida. Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simuladosemestral150questoescompletohtml-20,ME3,,PONTO 39 | Q19Qual alteração anatômica do envelhecimento impacta diretamente a anestesia regional neuroaxial?,"Aumento da mielinização dos nervos espinhais, exigindo maior dose de anestésico local","Calcificação dos ligamentos interespinhosos e estreitamento do espaço peridural, dificultando a punção e reduzindo o volume necessário de anestésico local",Hipertrofia do ligamento amarelo facilitando a identificação do espaço peridural,Aumento do volume do LCR com maior diluição dos anestésicos || E) Aumento da pressão do LCR favorecendo migração cefálica dos anestésicos hiperbáricos,B,Q19 — B Envelhecimento: calcificação de ligamentos interespinhosos dificulta a punção (técnica paramediana frequentemente preferida); estreitamento do espaço peridural reduz o volume de distribuição → menor dose necessária de anestésico local. Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simuladosemestral150questoescompletohtml-21,ME3,,"Homem de 32 anos, vítima de acidente motociclístico. PA 88/60 mmHg, FC 134 bpm, SpO₂ 91%, GCS 10, suspeita de trauma abdominal fechado. Necessita laparotomia de urgência. Colar cervical em uso.

PONTO 40 | Q20 — Caso ClínicoHomem de 32 anos, vítima de acidente motociclístico. PA 88/60 mmHg, FC 134 bpm, SpO₂ 91%, GCS 10, suspeita de trauma abdominal fechado. Necessita laparotomia de urgência. Colar cervical em uso.Qual é a sequência CORRETA para a indução em sequência rápida (RSI) neste paciente?","Propofol 2 mg/kg + rocurônio 0,6 mg/kg — padrão ouro em politrauma","Cetamina 1–2 mg/kg + succinilcolina 1,5 mg/kg (ou rocurônio 1,2 mg/kg) — preserva tônus vascular; pressão cricoide durante apneia","Etomidato 0,3 mg/kg + vecurônio 0,1 mg/kg — ideal por perfil hemodinâmico e início rápido","Midazolam 0,1 mg/kg + fentanil 3 mcg/kg — menor depressão cardiovascular || E) Tiopental 5 mg/kg + succinilcolina 1,5 mg/kg — padrão histórico de maior segurança",B,"Q20 — B Cetamina preserva o tônus simpático em pacientes hipovolêmicos. Rocurônio 1,2 mg/kg (sugammadex disponível) ou succinilcolina 1,5 mg/kg para IOT rápido. Propofol e tiopental causam vasodilatação e depressão cardíaca graves em choque. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladosemestral150questoescompletohtml-22,ME3,,"Vítima de trauma torácico contuso com hemotórax direito de 1.200 mL drenado. Após indução para toracotomia, SpO₂ cai abruptamente para 82% sob ventilação mecânica.

PONTO 40 | Q21 — Caso ClínicoVítima de trauma torácico contuso com hemotórax direito de 1.200 mL drenado. Após indução para toracotomia, SpO₂ cai abruptamente para 82% sob ventilação mecânica.Qual é a causa mais provável e a conduta inicial?",Intubação esofágica — reintubação imediata,Intubação seletiva no brônquio direito com colapso do pulmão esquerdo — recuar o tubo 2–3 cm e verificar ausculta bilateral,Pneumotórax hipertensivo contralateral — descompressão com agulha no 2° EIC esquerdo,Hemotórax residual com tamponamento — toracotomia imediata || E) Broncoespasmo difuso por aspiração de sangue — salbutamol nebulizado + aminofilina IV,B,"Q21 — B Em pacientes supinos, a IOT frequentemente avança para o brônquio principal direito. Recuar o tubo 2–3 cm com ausculta bilateral é a conduta imediata. Ausência de murmúrio à esquerda confirma o diagnóstico. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladosemestral150questoescompletohtml-23,ME3,,"PONTO 40 | Q22No protocolo de transfusão maciça em trauma (damage control resuscitation), qual é a relação de hemocomponentes mais recomendada?",Concentrado de hemácias : plasma fresco congelado : plaquetas = 1:1:1,CH : PFC : plaquetas = 4:2:1 — relação clássica do ATLS original,CH : PFC : plaquetas = 2:1:0 — plaquetas só se contagem < 20.000,CH : PFC sem plaquetas — plaquetas só após estabilização cirúrgica || E) Cristaloides em volume livre + CH quando Hb < 7 g/dL,A,Q22 — A Protocolo moderno de transfusão maciça (PROPPR 2015): CH:PFC:plaquetas = 1:1:1. Mimetiza sangue total; reduz coagulopatia dilucional e mortalidade comparado ao protocolo CH-predominante antigo (4:2:1). Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simuladosemestral150questoescompletohtml-24,ME3,,"Paciente de trauma com suspeita de lesão de coluna cervical instável necessita de IOT de urgência. GCS 8, SpO₂ 88%, incapaz de cooperar, sangue na cavidade oral.

PONTO 40 | Q23 — Caso ClínicoPaciente de trauma com suspeita de lesão de coluna cervical instável necessita de IOT de urgência. GCS 8, SpO₂ 88%, incapaz de cooperar, sangue na cavidade oral.Qual técnica de abordagem da via aérea é MAIS indicada?",Intubação por fibroscopia com paciente acordado — padrão ouro em lesão cervical,Laringoscopia direta com estabilização manual em linha (MILS) + RSI — técnica de escolha na urgência com proteção cervical,Máscara laríngea ProSeal como dispositivo definitivo de via aérea,Cricotireoidotomia de urgência como primeira opção em todos os traumas cervicais || E) Ventilação com máscara facial até resolução espontânea da desaturação,B,"Q23 — B Na urgência com lesão cervical suspeita + paciente inconsciente + via aérea contaminada, a MILS + RSI com laringoscopia direta ou videolaringoscópio é o padrão. Fibroscopia com paciente acordado é eletiva; cricotireoidotomia é reserva para ""cannot intubate, cannot oxygenate"". Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladosemestral150questoescompletohtml-25,ME3,,"PONTO 40 | Q24O conceito de ""damage control anesthesia"" no politrauma grave preconiza:","Cirurgia definitiva completa no primeiro tempo operatório, com anestesia prolongada","Controle de hemorragia e contaminação com cirurgia abreviada; UTI para ressuscitação e correção da ""tríade letal"" antes da cirurgia definitiva",Administração liberal de cristaloides (10–15 mL/kg/h) para manter PAS > 120 mmHg,Aplicação restrita a traumas torácicos e ortopédicos || E) A hipotensão permissiva (PAS 80–90 mmHg) está contraindicada em qualquer trauma,B,Q24 — B Damage control: cirurgia abreviada (hemostasia + controle de contaminação) → UTI para reverter a tríade letal (acidose + hipotermia + coagulopatia) → cirurgia definitiva em 24–72h. Hipotensão permissiva (PAS 80–90) aceita exceto em TCE associado. Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simuladosemestral150questoescompletohtml-26,ME3,,"Paciente em choque hemorrágico Classe III. Todos os acessos venosos periféricos falharam. Decisão por acesso vascular de emergência.

PONTO 40 | Q25 — Caso ClínicoPaciente em choque hemorrágico Classe III. Todos os acessos venosos periféricos falharam. Decisão por acesso vascular de emergência.Qual é a via de acesso vascular de PRIMEIRA escolha quando os acessos periféricos falham em emergência?",Dissecção de veia safena — técnica padrão em adultos em choque,Acesso intraósseo (IO) — permite infusão de qualquer droga ou hemocomponente com eficácia equivalente ao acesso IV,Acesso venoso central femoral — sempre preferível ao IO por maior calibre,Punção da jugular interna em posição de Trendelenburg reverso || E) Punção cardíaca intramuscular para reanimação com adrenalina,B,"Q25 — B Acesso intraósseo: rápido (< 1 min), seguro, qualquer faixa etária, qualquer droga de emergência ou hemocomponente com biodisponibilidade equivalente à via IV. Locais: tíbia proximal, úmero proximal, esterno (adultos). Alternativa E preservada junto da D para compatibilidade.",,,,
