"id","me","tema","enunciado","alternativa_a","alternativa_b","alternativa_c","alternativa_d","correta","explicacao"
"d4bf15ae-977a-411e-98b7-baff46f29238","ME2","Farmacologia","Anual ME2 - Qual condição reduz MAC dos anestésicos inalatórios?","Hipertermia","Idade avançada","Hipernatremia","Uso crônico de álcool","B","Hipertermia aumenta MAC.

Correta. Idosos necessitam menor concentração anestésica.

Hipernatremia pode aumentar MAC.

Álcool crônico aumenta MAC."
"563b5d4e-dd9a-4a04-bfbc-504a5e550afb","ME2","Obesidade","Anual ME2 - Em paciente obeso, qual posição melhora manejo da via aérea?","Trendelenburg","Posição em rampa","Litotomia","Prona","B","Trendelenburg piora mecânica respiratória.

Correta. A posição em rampa melhora alinhamento anatômico.

Não auxilia intubação.

Prona não é utilizada para indução."
"e5331292-785a-41e6-9317-b36b6fb9ba50","ME2","Posicionamento","Anual ME2 - Em posição de litotomia prolongada, qual neuropatia é mais comum?","Nervo radial","Nervo fibular comum","Nervo facial","Nervo mediano","B","Radial associa-se ao posicionamento dos braços.

Correta. Compressão da cabeça da fíbula favorece neuropatia.

Nervo facial não é típico.

Mediano é menos frequente."
"726e07b1-94da-4eda-ae80-51da47cb1f58","ME2","Obstetrícia","Anual ME2 - Em anestesia obstétrica, qual alteração fisiológica reduz tempo até dessaturação?","Aumento da CRF","Redução da capacidade residual funcional","Hipometabolismo","Redução do consumo de oxigênio","B","A CRF reduz-se na gestação.

Correta. A menor reserva pulmonar acelera dessaturação.

O metabolismo aumenta na gestação.

O consumo de oxigênio encontra-se elevado."
"998991fa-2e1e-4a23-8f4a-c7dd66e8e4ae","ME2","Queimado","Anual ME2 - Em paciente queimado grave após 48 horas, a succinilcolina aumenta risco de:","Hipocalcemia","Hipercalemia","Hiponatremia","Hipomagnesemia","B","Hipocalcemia não é principal risco.

Correta. A proliferação de receptores nicotínicos aumenta saída de potássio.

Hiponatremia não é principal complicação.

Hipomagnesemia não é típica."
"eac1f720-ece4-423d-9169-b006f88d5fb1","ME2","Sepse","Anual ME2 - Em paciente séptico, qual alteração hemodinâmica é frequente na fase inicial?","Vasodilatação periférica","Aumento importante da RVS","Bradicardia","Baixo débito obrigatório","A","Correta. A vasoplegia é característica do choque séptico inicial.

A RVS geralmente reduz-se.

Taquicardia é mais comum.

O débito pode estar aumentado inicialmente."
"325f1abd-59ba-4389-aa37-1438404618e7","ME2","Ventilação","Anual ME2 - Qual parâmetro melhor reflete ventilação alveolar contínua?","FiO2","ETCO2","Temperatura","PVC","B","FiO2 mede oxigênio inspirado.

Correta. ETCO2 correlaciona-se com eliminação alveolar de CO2.

Temperatura não avalia ventilação.

PVC avalia pré-carga."
"86b1c9c7-5fbb-4bbd-94b1-a0945e4b729d","ME2","Asma","Anual ME2 - Em paciente asmático grave, qual agente é preferível para indução?","Tiopental","Cetamina","Desflurano","Atracúrio","B","Tiopental não possui broncodilatação significativa.

Correta. Cetamina promove broncodilatação.

Desflurano irrita vias aéreas.

Atracúrio pode liberar histamina."
"4f72b369-495b-43bd-9054-926e413e3f03","ME2","Pediatria","Anual ME2 - Em anestesia pediátrica, qual característica favorece dessaturação rápida?","Maior CRF","Maior consumo metabólico","Maior reserva pulmonar","Menor ventilação minuto","B","A CRF relativa é menor.

Correta. Crianças apresentam elevada demanda metabólica.

Reservas pulmonares são reduzidas.

A ventilação minuto relativa é elevada."
"f3441899-859f-4f21-bc08-5d73883214bc","ME2","Anestesia Regional","Anual ME2 - Em anestesia regional, qual sinal precoce sugere toxicidade sistêmica?","Hipotermia","Gosto metálico e zumbido","Hiperglicemia","Broncodilatação","B","Não é manifestação típica.

Correta. Sintomas neurológicos precedem toxicidade grave.

Não é associação comum.

Broncodilatação não é típica."
"d3309ee3-c161-405a-ab66-9de3bf526ac8","ME2","Choque Hemorrágico","Anual ME2 - Em choque hemorrágico, qual resposta fisiológica ocorre precocemente?","Bradicardia","Hipertensão","Taquicardia compensatória","Hipercapnia","C","Bradicardia é sinal tardio.

Hipotensão é mais comum.

Correta. A ativação simpática aumenta frequência cardíaca.

Hipercapnia não é manifestação inicial principal."
"a1a08e56-57c8-4386-ae51-85fee762dff8","ME2","DPOC","Anual ME2 - Em paciente com DPOC grave, qual estratégia ventilatória é preferível?","FR elevada","Tempo expiratório prolongado","Hiperventilação intensa","Volume corrente elevado","B","FR elevada favorece auto-PEEP.

Correta. Maior tempo expiratório reduz aprisionamento aéreo.

Hiperventilação aumenta hiperinsuflação.

Volumes elevados favorecem barotrauma."
"c88bae33-0423-4361-828f-586f408d9a47","ME2","Bloqueadores NM","Anual ME2 - Qual bloqueador neuromuscular sofre degradação de Hofmann?","Rocurônio","Pancurônio","Cisatracúrio","Succinilcolina","C","Rocurônio depende de metabolismo hepático.

Pancurônio possui eliminação renal importante.

Correta. Cisatracúrio sofre eliminação organoindependente.

Succinilcolina é metabolizada por pseudocolinesterase."
"a269f6ea-ecee-43d3-8165-70b8affad462","ME2","Ventilação","Anual ME2 - Em ventilação mecânica, auto-PEEP ocorre principalmente por:","Tempo expiratório insuficiente","Hipovolemia","Baixa FiO2","Hipotermia","A","Correta. A expiração incompleta causa aprisionamento aéreo.

Hipovolemia não produz auto-PEEP.

FiO2 não é causa.

Hipotermia não está relacionada."
"9825224f-a487-42c7-ae48-7bf44a78df04","ME2","Halogenados","Anual ME2 - Qual agente inalatório apresenta menor coeficiente sangue:gás?","Isoflurano","Sevoflurano","Desflurano","Halotano","C","Isoflurano possui maior solubilidade.

Sevoflurano é rápido, porém menos que desflurano.

Correta. Desflurano apresenta rápida indução e recuperação.

Halotano possui alta solubilidade."
"c4ea13b3-1897-4ba7-b628-bafd2125494c","ME2","Feocromocitoma","Anual ME2 - Em anestesia para feocromocitoma, qual evento pode ocorrer após ligadura tumoral?","Hipertensão extrema","Hipotensão grave","Broncoespasmo","Hipercalcemia","B","Após retirada tumoral as catecolaminas caem abruptamente.

Correta. A vasoplegia pode ser intensa após ressecção.

Broncoespasmo não é principal evento.

Hipocalcemia é mais provável em outras situações."
"9ac2c136-89e3-4965-a361-c69838080e47","ME2","Cirurgia Cardíaca","Anual ME2 - Em anestesia cardíaca, qual alteração ocorre frequentemente durante circulação extracorpórea?","Hemoconcentração","Hemodiluição","Hipercalcemia","Aumento da viscosidade","B","A CEC produz hemodiluição.

Correta. O prime do circuito dilui componentes sanguíneos.

Hipocalcemia é mais frequente.

A viscosidade tende a reduzir."
"b66cb15b-cad7-4076-8540-316e707cdd48","ME2","Neurocirurgia","Anual ME2 - Em neurocirurgia na posição sentada, qual complicação deve ser monitorada?","Hipoglicemia","Embolia gasosa venosa","Broncoespasmo","Hipocalcemia","B","Hipoglicemia não é principal risco.

Correta. O gradiente venoso favorece entrada de ar.

Broncoespasmo não é principal complicação.

Hipocalcemia não é típica."
"45039bc3-d5c9-4f33-aaa9-c37bc49d9a98","ME2","Neuroanestesia","Anual ME2 - Em trauma cranioencefálico, qual alvo de PaCO2 é geralmente recomendado?","20-25 mmHg","35-40 mmHg","50-60 mmHg","Acima de 70 mmHg","B","Hiperventilação intensa reduz PPC.

Correta. Normocapnia é objetivo na maioria dos casos.

Hipercapnia aumenta PIC.

Valores extremos são deletérios."
"1a4dffc1-c31d-4f5f-808e-91980a0a5c6b","ME2","Hipertermia Maligna","Anual ME2 - Em hipertermia maligna, qual tratamento específico deve ser administrado?","Naloxona","Dantrolene","Flumazenil","Sugamadex","B","Naloxona antagoniza opioides.

Correta. Dantrolene reduz liberação intracelular de cálcio.

Flumazenil reverte benzodiazepínicos.

Sugamadex reverte aminosteroides."
"1cf2790f-8912-4c24-ad74-fc073563fd24","ME2","Neuroanestesia","Anual ME2 - Em neuroanestesia, qual agente intravenoso reduz metabolismo cerebral?","Cetamina","Propofol","Óxido nitroso","Hipercapnia","B","Cetamina pode aumentar FSC.

Correta. Propofol reduz consumo cerebral de oxigênio.

Óxido nitroso pode aumentar PIC.

Hipercapnia aumenta FSC."
"4277e0db-e1b2-47aa-9d59-92379fdc298d","ME2","Obstetrícia","Anual ME2 - Em anestesia obstétrica, qual alteração aumenta risco de via aérea difícil?","Redução da vascularização de mucosas","Edema de vias aéreas","Redução do peso corporal","Aumento do diâmetro laríngeo","B","Na gestação há aumento da vascularização.

Correta. Edema e friabilidade de mucosas dificultam intubação.

O ganho ponderal é comum.

O diâmetro funcional pode reduzir."
"73e88713-6aa3-4744-ac15-6c630267b443","ME2","Anestesia Regional","Anual ME2 - Em bloqueio interescalênico, qual complicação respiratória é esperada com frequência?","Bloqueio frênico ipsilateral","Pneumotórax hipertensivo bilateral","Edema pulmonar cardiogênico","Broncoaspiração","A","Correta. O nervo frênico é frequentemente bloqueado pela proximidade anatômica.

É possível, mas não é a complicação mais esperada.

Não é efeito típico do bloqueio.

Não é complicação direta do bloqueio."
"ace6901e-fbe9-4223-8ca5-557fd9f41dd7","ME2","Capnografia","Anual ME2 - Em capnografia, linha de base elevada sugere principalmente:","Reinalação de CO2","Embolia pulmonar","Intubação esofágica","Hipotermia","A","Correta. CO2 inspirado aumentado eleva a linha de base do capnograma.

Embolia tende a reduzir ETCO2.

Intubação esofágica causa traçado ausente ou rapidamente decrescente.

Hipotermia reduz produção de CO2."
"bab91cf5-e3a1-4f58-974d-d729ce9928d5","ME2","Ventilação","2o Trimestre ME2 - Em ventilação mecânica, qual parâmetro melhor reflete pressão alveolar ao final da inspiração?","Pressão de pico","Pressão de platô","PEEP total","ETCO2","B","A pressão de pico sofre influência da resistência de vias aéreas.

Correta. A pressão de platô reflete pressão alveolar estática.

PEEP não mede pressão alveolar inspiratória.

ETCO2 avalia ventilação alveolar."
"fd3daa18-e34a-4495-b603-727fad2ab5aa","ME2","Asma","2o Trimestre ME2 - Em paciente asmático grave, qual agente é preferível para indução anestésica?","Tiopental","Cetamina","Desflurano","Atracúrio","B","Tiopental não possui broncodilatação relevante.

Correta. Cetamina promove broncodilatação.

Desflurano irrita vias aéreas.

Atracúrio pode liberar histamina."
"309e096e-2fa1-43f5-a380-faf827c1f0b2","ME2","Halogenados","2o Trimestre ME2 - Qual anestésico inalatório possui menor coeficiente sangue:gás?","Isoflurano","Sevoflurano","Desflurano","Halotano","C","Isoflurano possui maior solubilidade.

Sevoflurano é rápido, porém menos que desflurano.

Correta. Desflurano apresenta rápida indução e recuperação.

Halotano é altamente solúvel."
"6360330d-d0ed-4560-a3f5-de78678629f8","ME2","Farmacologia","2o Trimestre ME2 - Qual fármaco reverte benzodiazepínicos?","Naloxona","Atropina","Sugamadex","Flumazenil","D","Naloxona antagoniza opioides.

Atropina é antimuscarínico.

Sugamadex reverte aminosteroides.

Correta. Flumazenil antagoniza receptores benzodiazepínicos."
"baff85e6-78f8-4e83-a706-a5534d05a749","ME2","Opioides","2o Trimestre ME2 - Qual opioide possui menor meia-vida contexto sensível?","Morfina","Fentanil","Sufentanil","Remifentanil","D","Morfina possui longa duração.

Fentanil acumula após infusão.

Sufentanil possui meia-vida maior.

Correta. Remifentanil mantém recuperação rápida."
"87497860-1219-453d-af67-abb3d4947550","ME2","TIVA","2o Trimestre ME2 - Em anestesia venosa total, qual fator aumenta risco de awareness?","Falha de bomba de infusão","Uso de BIS","Monitorização contínua","Halogenado associado","A","Correta. Interrupção da infusão pode superficializar anestesia.

BIS reduz risco.

Monitorização aumenta segurança.

Halogenado reduz awareness."
"ff7edfb9-b7db-495a-abb2-4c8c15fc8d46","ME2","Ventilação","2o Trimestre ME2 - Em ventilação mecânica, qual situação eleva pressão de pico sem aumentar platô?","Broncoespasmo","Edema pulmonar","SDRA","Pneumotórax","A","Correta. O aumento da resistência eleva pressão de pico.

Edema reduz complacência.

SDRA eleva pico e platô.

Pneumotórax reduz complacência."
"88edcfd7-7f2d-4163-b797-641ffe0870ff","ME2","Atelectasia","2o Trimestre ME2 - Qual condição favorece atelectasia intraoperatória?","PEEP adequada","FiO2 elevada prolongada","Ventilação protetora","Mobilização precoce","B","PEEP reduz atelectasia.

Correta. O oxigênio elevado favorece atelectasia de absorção.

Ventilação protetora reduz colapso alveolar.

Mobilização reduz complicações pulmonares."
"2b1ec233-6a14-42c6-9225-ba78fe90405c","ME2","Ventilação","2o Trimestre ME2 - Em ventilação controlada a volume, qual variável permanece fixa?","Pressão inspiratória","Volume corrente","Complacência","Pressão de platô","B","A pressão varia conforme mecânica pulmonar.

Correta. O volume corrente é previamente definido.

A complacência depende do pulmão.

A platô pode variar."
"9cb5da9e-a9d8-4928-b3c6-c9fb053d4c11","ME2","Broncoespasmo","2o Trimestre ME2 - Em broncoespasmo intraoperatório grave, qual intervenção é prioritária?","Reduzir profundidade anestésica","Aumentar estímulo de vias aéreas","Broncodilatadores e aprofundar anestesia","Suspender ventilação","C","Plano superficial piora broncoespasmo.

Manipulação agrava broncoespasmo.

Correta. Broncodilatação e profundidade anestésica adequada são essenciais.

Ventilação deve ser mantida."
"331f5954-815c-4f3c-a028-15f0f02b1dd3","ME2","Ventilação","2o Trimestre ME2 - Em monitorização ventilatória, qual parâmetro melhor estima ventilação alveolar?","FiO2","ETCO2","SpO2","Temperatura","B","FiO2 mede oxigênio inspirado.

Correta. ETCO2 correlaciona-se com eliminação alveolar de CO2.

SpO2 avalia oxigenação.

Temperatura não avalia ventilação."
"5741fbc9-91c5-4e6a-adf3-c6ac94544629","ME2","Halogenados","2o Trimestre ME2 - Qual anestésico inalatório possui metabolismo hepático mínimo?","Halotano","Sevoflurano","Desflurano","Enflurano","C","Halotano possui metabolismo significativo.

Sevoflurano apresenta metabolismo intermediário.

Correta. Desflurano possui metabolismo extremamente baixo.

Enflurano possui metabolismo maior."
"8c23f86f-8259-4898-ab93-db4d499e45ff","ME2","SDRA","2o Trimestre ME2 - Em SDRA, qual estratégia ventilatória reduz mortalidade?","Volume corrente elevado","PEEP zero","Ventilação protetora","Hiperventilação agressiva","C","Volumes altos aumentam volutrauma.

PEEP zero favorece atelectrauma.

Correta. Baixos volumes correntes reduzem lesão pulmonar.

Hiperventilação não reduz mortalidade."
"7313ed4c-6b2c-4b1e-9f41-e5b06e304fb2","ME2","Ventilação","2o Trimestre ME2 - Em ventilação mecânica, auto-PEEP é favorecida por:","Tempo expiratório prolongado","Baixa frequência respiratória","Tempo expiratório curto","Baixo volume corrente","C","Tempo expiratório longo reduz risco.

FR baixa reduz hiperinsuflação.

Correta. Expiração incompleta gera aprisionamento aéreo.

Baixo volume reduz risco."
"87198c3e-9097-440f-ab10-0f914e5ee0bc","ME2","Bloqueio Neuromuscular","2o Trimestre ME2 - Qual TOF ratio sugere reversão neuromuscular adequada?","0,3","0,5","0,7","0,9","D","Bloqueio residual ainda importante.

Ainda insuficiente.

Fraqueza residual pode persistir.

Correta. TOF >0,9 reduz risco de bloqueio residual."
"1bbe8fba-863b-4193-9f5a-95da9b55e65f","ME2","Sepse","2o Trimestre ME2 - Em paciente séptico ventilado, qual estratégia reduz lesão pulmonar?","Volume corrente elevado","PEEP adequada","Hiperventilação intensa","FiO2 de 100% contínua","B","Volumes elevados aumentam volutrauma.

Correta. PEEP reduz colapso alveolar cíclico.

Hiperventilação não reduz lesão.

FiO2 elevada prolongada aumenta toxicidade."
"6ad92e5d-1206-4e13-bf69-9accfc5a1fe8","ME2","PEEP","2o Trimestre ME2 - PEEP excessiva pode causar:","Aumento do retorno venoso","Redução do retorno venoso","Hipervolemia","Broncodilatação","B","PEEP elevada pode reduzir débito cardíaco.

Correta. Pressão intratorácica elevada reduz retorno venoso.

Não causa hipervolemia.

Broncodilatação não é efeito primário."
"84537642-8007-4ca9-92a9-9b81efbf1040","ME2","Ventilação","2o Trimestre ME2 - Driving pressure corresponde a:","Pressão de pico menos PEEP","Pressão de platô menos PEEP","ETCO2 menos PEEP","Volume corrente dividido pela FiO2","B","A pressão de pico sofre influência da resistência.

Correta. A driving pressure correlaciona-se ao estresse alveolar.

ETCO2 não participa do cálculo.

Não corresponde ao conceito."
"2133993c-49d8-46d5-a408-be6ba32f8a99","ME2","Anestésicos IV","2o Trimestre ME2 - Em anestesia geral, qual efeito hemodinâmico é típico do propofol?","Hipertensão","Bradicardia extrema obrigatória","Hipotensão arterial","Aumento da RVS","C","Propofol raramente eleva pressão.

Bradicardia pode ocorrer, mas não obrigatoriamente.

Correta. Vasodilatação e depressão miocárdica reduzem PA.

A RVS geralmente reduz-se."
"60833ecb-a6c0-4295-be79-e44942a71c1a","ME2","Fisiologia","2o Trimestre ME2 - Qual alteração fisiológica ocorre na hipercapnia?","Vasoconstrição cerebral","Redução do fluxo cerebral","Vasodilatação cerebral","Alcalose respiratória","C","Hipercapnia causa vasodilatação.

O fluxo cerebral aumenta.

Correta. CO2 elevado aumenta FSC.

Hipercapnia causa acidose respiratória."
"92b96949-6f88-4bd9-86ab-b99826c3766e","ME2","Monitorização","2o Trimestre ME2 - Qual situação reduz precisão da variação da pressão de pulso?","Ventilação mecânica controlada","Ritmo sinusal","Fibrilação atrial","Volume corrente adequado","C","VM controlada aumenta precisão.

Ritmo sinusal melhora interpretação.

Correta. Arritmias comprometem análise dinâmica.

Volumes adequados melhoram acurácia."
"17f99797-c94a-42c7-a38e-8cb174fb3099","ME2","PEEP","2o Trimestre ME2 - Qual alteração pode ocorrer com PEEP excessiva?","Aumento do débito cardíaco","Redução da pré-carga","Hipervolemia","Aumento obrigatório da complacência","B","PEEP elevada pode reduzir DC.

Correta. Pressão intratorácica elevada reduz retorno venoso.

Não causa hipervolemia.

A complacência pode piorar."
"5a250006-917c-4649-beb7-e5c9abcaf2e2","ME2","Capnografia","2o Trimestre ME2 - Qual alteração capnográfica sugere broncoespasmo?","Linha de base elevada","Curva em barbatana de tubarão","Queda abrupta do ETCO2","Ausência de fase III","B","Sugere reinalação de CO2.

Correta. O esvaziamento expiratório lento produz esse traçado.

Pode sugerir embolia ou desconexão.

A fase III geralmente permanece."
"e51fa4a6-4858-4f9a-937e-4cfaae4c4112","ME2","Anestesia Regional","2o Trimestre ME2 - Qual situação aumenta risco de toxicidade sistêmica por anestésico local?","Injeção fracionada","Aspiração frequente","Injeção intravascular acidental","Uso de ultrassom","C","A técnica fracionada reduz risco.

Aspiração ajuda prevenção.

Correta. Administração intravascular eleva rapidamente níveis plasmáticos.

Ultrassom reduz complicações."
"1b9224f2-a21e-4630-aacf-b1e54381ba18","ME2","Fisiologia","2o Trimestre ME2 - Qual condição desloca a curva da hemoglobina para a direita?","Hipotermia","Alcalose","Acidose","Hipocapnia","C","Hipotermia desloca para esquerda.

Alcalose aumenta afinidade pelo oxigênio.

Correta. Acidose facilita liberação tecidual de O2.

Hipocapnia desloca para esquerda."
"5811e74e-acfe-4a76-896c-6bfa939b0cac","ME2","Hipertermia Maligna","2o Trimestre ME2 - Qual agente pode desencadear hipertermia maligna?","Propofol","Cetamina","Succinilcolina","Etomidato","C","Propofol é seguro.

Cetamina não desencadeia HM.

Correta. Succinilcolina é gatilho clássico.

Etomidato não desencadeia HM."
"45aa424f-047f-4276-ba54-1d0d95893b61","ME2","LAST","2o Trimestre ME2 - Em LAST, qual terapia específica é recomendada?","Bicarbonato isolado","Emulsão lipídica","Naloxona","Flumazenil","B","Pode ser adjuvante em situações específicas.

Correta. A emulsão lipídica é tratamento padrão.

Naloxona antagoniza opioides.

Flumazenil antagoniza benzodiazepínicos."
"a3f9150f-b344-471d-b9af-268970574dff","ME2","DPOC","2o Trimestre ME2 - Em DPOC, qual estratégia ventilatória é frequentemente aceitável?","Hiperventilação intensa","Hipercapnia permissiva","Tempo expiratório curto","FR elevada","B","Hiperventilação favorece auto-PEEP.

Correta. Hipercapnia moderada reduz hiperinsuflação dinâmica.

Tempo curto piora aprisionamento aéreo.

FR elevada aumenta auto-PEEP."
"7eed2479-ab0c-4087-8718-45b1db8db8d3","ME2","Ventilação","2o Trimestre ME2 - Em broncoespasmo grave, qual parâmetro ventilatório costuma aumentar?","Complacência dinâmica","Diferença entre pico e platô","Volume residual mínimo","Driving pressure reduzida","B","A complacência dinâmica geralmente reduz-se.

Correta. O aumento da resistência eleva a diferença pico-platô.

Não é principal marcador.

Driving pressure pode até aumentar."
"f74fb833-5097-4ce7-8d8c-fcfe973d14a7","ME2","Ventilação","2o Trimestre ME2 - Em ventilação protetora, qual volume corrente geralmente é recomendado?","12-15 mL/kg","10-12 mL/kg","6-8 mL/kg","15-20 mL/kg","C","Volumes altos aumentam volutrauma.

Ainda acima do ideal em SDRA.

Correta. Baixos volumes reduzem lesão pulmonar.

Volumes excessivos aumentam mortalidade."
"d0323f2c-d6b3-468b-bd1a-99db4e3a68f4","ME2","SDRA","2o Trimestre ME2 - Em paciente com SDRA, qual mecanismo contribui para hipoxemia refratária?","Aumento exclusivo do espaço morto","Shunt intrapulmonar","Hiperventilação","Redução da permeabilidade capilar","B","O espaço morto pode aumentar, mas não é principal mecanismo.

Correta. Áreas não ventiladas permanecem perfundidas.

Hiperventilação não explica hipoxemia refratária.

A permeabilidade geralmente aumenta."
"2de78d1b-a2a1-4332-9246-cdebfcbee7c5","ME2","TIVA","2o Trimestre ME2 - Em anestesia venosa total, qual monitor auxilia prevenção de awareness?","PVC","BIS","TOF","Gasometria","B","PVC não avalia profundidade anestésica.

Correta. BIS auxilia monitorização hipnótica.

TOF monitora bloqueio neuromuscular.

Gasometria não avalia consciência."
"160f3a98-3c28-40f5-a0bf-2a3686e37e16","ME2","Ventilação","2o Trimestre ME2 - Em ventilação mecânica, qual fator reduz complacência pulmonar?","Broncodilatação","Edema pulmonar","Redução da resistência aérea","Hipervolemia moderada","B","Broncodilatação reduz resistência.

Correta. Edema pulmonar aumenta rigidez pulmonar.

Redução da resistência não reduz complacência.

Hipervolemia não é principal fator."
"52382a65-af27-4e71-a2c8-b1ed810ff136","ME2","Capnografia","2o Trimestre ME2 - Qual alteração capnográfica é mais compatível com exaustão da cal sodada?","Linha de base inspiratória elevada","Ausência súbita de traçado","Queda abrupta persistente do ETCO2","Capnograma normal com ETCO2 zero","A","Correta. A absorção inadequada de CO2 causa reinalação e eleva a linha de base.

Ausência de traçado sugere desconexão ou extubação.

Queda abrupta sugere embolia, baixo débito ou desconexão.

ETCO2 zero não é compatível com ventilação efetiva."
"b2b24498-3979-4b42-9ce2-cb85483a6033","ME2","Anestésicos IV","2o Trimestre ME2 - Qual agente venoso associa-se à supressão adrenal transitória?","Propofol","Cetamina","Etomidato","Midazolam","C","Propofol não causa supressão adrenal importante.

Cetamina não possui esse efeito clássico.

Correta. Etomidato inibe síntese de cortisol.

Midazolam não causa supressão significativa."
"bb1aa952-8286-47b9-84d2-f6f070f68b73","ME2","Bloqueadores NM","2o Trimestre ME2 - Qual bloqueador neuromuscular depende mais da função renal?","Atracúrio","Cisatracúrio","Pancurônio","Mivacúrio","C","Atracúrio sofre Hofmann.

Cisatracúrio possui eliminação organoindependente.

Correta. Pancurônio depende significativamente da excreção renal.

Mivacúrio sofre hidrólise plasmática."
"0138cdda-8484-4fa5-9c6e-f4c3630ea9b9","ME2","Ventilação","2o Trimestre ME2 - Em ventilação mecânica, qual alteração sugere redução da complacência pulmonar?","Aumento isolado da pressão de pico","Aumento da pressão de pico e platô","Redução da pressão de platô","Queda do ETCO2","B","Sugere aumento de resistência.

Correta. Redução da complacência eleva ambas as pressões.

Não corresponde ao quadro.

ETCO2 é inespecífico."
"6391a09f-f935-4aa5-ae3d-d1a00ae7631b","ME2","Choque Hemorrágico","2o Trimestre ME2 - Qual marcador sugere hipoperfusão persistente no choque hemorrágico?","Lactato elevado","SpO2 normal","Bradicardia","Hipocapnia isolada","A","Correta. Lactato elevado reflete metabolismo anaeróbico.

SpO2 pode permanecer normal.

Bradicardia é tardia.

Hipocapnia é inespecífica."
"e72322b7-12d2-498d-b8f8-e0d50e5125ae","ME2","Ventilação","2o Trimestre ME2 - Em ventilação controlada a pressão, qual variável permanece fixa?","Volume corrente","Pressão inspiratória","Fluxo expiratório","Complacência","B","O volume varia conforme mecânica pulmonar.

Correta. A pressão inspiratória é previamente definida.

Fluxo expiratório varia.

Complacência depende do pulmão."
"747a37b6-0e78-4244-894d-9e7e5fabebe3","ME2","Capnografia","2o Trimestre ME2 - Ausência súbita do capnograma pode indicar:","Broncoespasmo leve","Desconexão do circuito","Hiperventilação","Aumento do débito cardíaco","B","Broncoespasmo geralmente mantém traçado.

Correta. Desconexão ou extubação podem abolir o capnograma.

Hiperventilação reduz ETCO2, mas mantém traçado.

Não zera o capnograma."
"4b7f43aa-80fb-4a5c-b75c-0b3d789ab1e5","ME2","Hipertermia Maligna","2o Trimestre ME2 - Qual fármaco trata hipertermia maligna?","Flumazenil","Dantrolene","Sugamadex","Naloxona","B","Flumazenil antagoniza benzodiazepínicos.

Correta. Dantrolene reduz liberação intracelular de cálcio.

Sugamadex reverte aminosteroides.

Naloxona antagoniza opioides."
"1cfef1b7-565d-4e52-b980-215e45cbb58f","ME2","Embolia","2o Trimestre ME2 - Em embolia pulmonar aguda, qual alteração capnográfica é frequente?","Aumento abrupto do ETCO2","Queda do ETCO2","Linha de base elevada","Capnograma normal obrigatório","B","O ETCO2 geralmente reduz-se.

Correta. A redução da perfusão pulmonar diminui eliminação de CO2.

Sugere reinalação.

O capnograma pode alterar-se."
"faf4b11f-ff2d-4bf1-a749-8a682290c3aa","ME2","Ventilação","2o Trimestre ME2 - Em ventilação mecânica, qual situação favorece volutrauma?","PEEP adequada","Volume corrente elevado","Hipercapnia permissiva","Ventilação protetora","B","PEEP adequada reduz lesão.

Correta. Distensão alveolar excessiva aumenta dano pulmonar.

Hipercapnia permissiva pode proteger pulmão.

Ventilação protetora reduz volutrauma."
"83e556b1-7e46-487e-87d0-75a6b6dd7e70","ME2","DPOC","2o Trimestre ME2 - Em DPOC grave ventilado, qual ajuste é adequado?","FR elevada","Tempo expiratório prolongado","Hiperventilação","Volume corrente elevado","B","FR elevada favorece auto-PEEP.

Correta. Maior tempo expiratório reduz aprisionamento aéreo.

Hiperventilação aumenta hiperinsuflação.

Volumes altos favorecem barotrauma."
"9d611afb-1021-43c2-9954-b0b1789d899c","ME2","Hipertensão Pulmonar","2o Trimestre ME2 - Em anestesia para hipertensão pulmonar, qual estratégia é adequada?","Hipóxia permissiva","Hipercapnia","Normocapnia e analgesia adequada","Acidose respiratória","C","Hipóxia aumenta RVP.

Hipercapnia aumenta resistência pulmonar.

Correta. Normocapnia reduz sobrecarga do VD.

Acidose aumenta vasoconstrição pulmonar."
"4dda9bb8-59dc-4629-857f-b3b84a95e64d","ME2","Monitorização","2o Trimestre ME2 - Em monitorização hemodinâmica, a variação da pressão de pulso é mais confiável em:","Fibrilação atrial","Ventilação espontânea","Ventilação mecânica controlada","Respiração irregular","C","Arritmias reduzem acurácia.

Ventilação espontânea limita interpretação.

Correta. A ventilação controlada regular melhora precisão.

Irregularidade reduz confiabilidade."
"d4bdde1b-67d6-4d0c-9e21-e58176bf58ac","ME2","Embolia Gasosa","2o Trimestre ME2 - Em embolia gasosa venosa, qual alteração pode ocorrer precocemente?","Aumento abrupto do ETCO2","Queda súbita do ETCO2","Hipertensão sustentada","Aumento da complacência","B","ETCO2 geralmente diminui.

Correta. Redução da perfusão pulmonar diminui eliminação de CO2.

Hipotensão é mais frequente.

A complacência tende a reduzir."
"23c0f41d-e7c2-49cb-a9e0-513c5d9f5c45","ME2","Monitorização","2o Trimestre ME2 - Qual monitorização é obrigatória durante anestesia geral?","PIC","Capnografia","Ecocardiografia","Débito cardíaco invasivo","B","PIC é utilizada em casos específicos.

Correta. A capnografia é obrigatória em anestesia geral.

ETE não é mandatória rotineiramente.

Monitorização avançada depende da indicação."
